"AEN","env_group","N_rate","Nc","reference_ID","site_year_ID"
9.360465116,"PFR",172,-8,"172","566"
5.620155039,"PFR",258,78,"172","566"
9.707168444,"PFR",180,0,"173","567"
8.711612889,"PFR",180,0,"173","567"
7.964946222,"PFR",180,0,"173","567"
7.840752667,"PFR",240,60,"173","567"
12.50741933,"PFR",240,60,"173","567"
6.533709667,"PFR",240,60,"173","567"
39.29544085,"GFR",180,0,"173","568"
44.56425807,"GFR",180,0,"173","568"
51.33243013,"GFR",180,0,"173","568"
34.04754839,"GFR",240,60,"173","568"
37.99878493,"GFR",240,60,"173","568"
35.5781398,"GFR",240,60,"173","568"
9.684392857,"Normal",280,100,"174","569"
16.07644444,"Normal",180,0,"174","569"
16.41366667,"Normal",90,-90,"174","569"
7.045148148,"Normal",270,90,"174","569"
12.43075,"Normal",280,100,"174","570"
16.07644444,"Normal",180,0,"174","570"
22.25966667,"Normal",90,-90,"174","570"
10.11803704,"Normal",270,90,"174","570"
9.033964286,"Normal",280,100,"174","571"
15.17705556,"Normal",180,0,"174","571"
17.98755556,"Normal",90,-90,"174","571"
8.544111111,"Normal",270,90,"174","571"
11.34664286,"Normal",280,100,"174","572"
19.33672222,"Normal",180,0,"174","572"
35.30066667,"Normal",90,-90,"174","572"
9.968148148,"Normal",270,90,"174","572"
10.84078571,"Normal",280,100,"174","573"
19.78644444,"Normal",180,0,"174","573"
30.12933333,"Normal",90,-90,"174","573"
10.79259259,"Normal",270,90,"174","573"
20.16382143,"Normal",280,100,"174","574"
25.29511111,"Normal",180,0,"174","574"
36.87466667,"Normal",90,-90,"174","574"
18.58722222,"Normal",270,90,"174","574"
14.38207143,"Normal",280,100,"174","575"
23.72122222,"Normal",180,0,"174","575"
41.59644444,"Normal",90,-90,"174","575"
16.33877778,"Normal",270,90,"174","575"
35.84,"Normal",25,-155,"175","576"
38.752,"Normal",50,-130,"175","576"
20.16,"Normal",100,-80,"175","576"
36.736,"Normal",25,-155,"175","576"
66.976,"Normal",50,-130,"175","576"
18.704,"Normal",100,-80,"175","576"
34.048,"Normal",25,-155,"175","576"
32.928,"Normal",50,-130,"175","576"
17.248,"Normal",100,-80,"175","576"
6.72,"Normal",25,-155,"175","577"
18.592,"Normal",50,-130,"175","577"
9.184,"Normal",100,-80,"175","577"
35.392,"Normal",25,-155,"175","577"
28.224,"Normal",50,-130,"175","577"
13.888,"Normal",100,-80,"175","577"
13.888,"Normal",25,-155,"175","577"
14.112,"Normal",50,-130,"175","577"
9.072,"Normal",100,-80,"175","577"
4.995089996,"Normal",235,55,"176","578"
4.337606831,"Normal",360,180,"176","578"
3.711947626,"GFR",235,55,"176","579"
2.961538461,"GFR",360,180,"176","579"
10.23655914,"PFR",150,-30,"177","580"
10.42183623,"PFR",182,2,"177","580"
11.91066997,"PFR",182,2,"177","580"
10.91811414,"PFR",182,2,"177","580"
12.40694789,"PFR",145.6,-34.4,"177","580"
12.40694789,"PFR",145.6,-34.4,"177","580"
13.02729528,"PFR",145.6,-34.4,"177","580"
10.83870967,"PFR",150,-30,"177","582"
10.91811414,"PFR",182,2,"177","582"
12.9032258,"PFR",182,2,"177","582"
11.41439205,"PFR",182,2,"177","582"
12.40694788,"PFR",145.6,-34.4,"177","582"
11.78660049,"PFR",145.6,-34.4,"177","582"
12.40694788,"PFR",145.6,-34.4,"177","582"
12.04301075,"PFR",150,-30,"177","583"
11.91066997,"PFR",182,2,"177","583"
15.38461538,"PFR",182,2,"177","583"
12.90322581,"PFR",182,2,"177","583"
13.02729528,"PFR",145.6,-34.4,"177","583"
13.64764268,"PFR",145.6,-34.4,"177","583"
13.02729528,"PFR",145.6,-34.4,"177","583"
8.886666667,"PFR",150,-30,"178","584"
12.25,"PFR",200,20,"178","584"
11.664,"PFR",250,70,"178","584"
10.55333333,"PFR",300,120,"178","584"
8.226666667,"PFR",150,-30,"178","584"
9.335,"PFR",200,20,"178","584"
10.2,"PFR",250,70,"178","584"
8.556666667,"PFR",300,120,"178","584"
10.55333333,"PFR",150,-30,"178","585"
14.58,"PFR",200,20,"178","585"
12.864,"PFR",250,70,"178","585"
11.22,"PFR",300,120,"178","585"
16.66666667,"PFR",150,-30,"178","585"
14.58,"PFR",200,20,"178","585"
12.332,"PFR",250,70,"178","585"
10.27666667,"PFR",300,120,"178","585"
5.829787234,"GFR",235,55,"180","587"
6.085106383,"PFR",235,55,"180","587"
6,"Normal",100,-80,"181","588"
9,"Normal",200,20,"181","588"
8.666666667,"Normal",300,120,"181","588"
20,"GFR",100,-80,"181","589"
16.5,"GFR",200,20,"181","589"
12.33333333,"GFR",300,120,"181","589"
51,"Normal",100,-80,"181","590"
32,"Normal",200,20,"181","590"
25.66666667,"Normal",300,120,"181","590"
36,"Normal",100,-80,"181","591"
29.5,"Normal",200,20,"181","591"
20.66666667,"Normal",300,120,"181","591"
7,"Normal",100,-80,"181","592"
15.5,"Normal",200,20,"181","592"
17.33333333,"Normal",300,120,"181","592"
51,"Normal",100,-80,"181","593"
28.5,"Normal",200,20,"181","593"
21.33333333,"Normal",300,120,"181","593"
71,"Normal",100,-80,"181","594"
40.5,"Normal",200,20,"181","594"
28,"Normal",300,120,"181","594"
8.888904762,"PFR",210,30,"182","595"
11.42857143,"PFR",168,-12,"182","595"
11.93652381,"PFR",210,30,"182","596"
15.23809524,"PFR",168,-12,"182","596"
11.42857143,"PFR",210,30,"182","597"
13.65077381,"PFR",168,-12,"182","597"
62.4615386,"PFR",50,-130,"183","598"
44.1538462,"PFR",100,-80,"183","598"
32.30769233,"PFR",150,-30,"183","598"
28,"PFR",200,20,"183","598"
28.86153848,"PFR",250,70,"183","598"
36.61538463,"GFR",100,-80,"183","599"
45.23076922,"GFR",150,-30,"183","599"
38.76923077,"GFR",200,20,"183","599"
35.75384617,"GFR",250,70,"183","599"
24.41025641,"GFR",300,120,"183","599"
21.66666667,"GFR",240,60,"184","600"
24.28571429,"GFR",210,30,"184","600"
26.19047619,"GFR",210,30,"184","600"
24.28571429,"GFR",210,30,"184","600"
16.94923298,"PFR",180,0,"185","602"
21.82313976,"PFR",180,0,"185","602"
20.1105233,"PFR",180,0,"185","602"
14.7929319,"PFR",180,0,"185","602"
11.61749104,"PFR",180,0,"185","602"
11.63053764,"PFR",180,0,"185","602"
16.03376344,"PFR",180,0,"185","602"
11.34200717,"PFR",180,0,"185","602"
23.00636562,"PFR",180,0,"185","603"
29.57934051,"PFR",180,0,"185","603"
24.57095339,"PFR",180,0,"185","603"
19.24994984,"PFR",180,0,"185","603"
15.80715411,"PFR",180,0,"185","603"
20.81503944,"PFR",180,0,"185","603"
26.91883872,"PFR",180,0,"185","603"
17.99797849,"PFR",180,0,"185","603"
17.5,"GFR",60,-120,"186","604"
25.41666667,"GFR",120,-60,"186","604"
10.22222222,"GFR",180,0,"186","604"
12.83333333,"GFR",60,-120,"186","604"
11.65,"GFR",60,-120,"186","605"
11.275,"GFR",120,-60,"186","605"
7.438888889,"GFR",180,0,"186","605"
8.05,"GFR",60,-120,"186","605"
20.83333333,"PFR",60,-120,"186","606"
14.425,"PFR",120,-60,"186","606"
5.366666667,"PFR",180,0,"186","606"
7.466666667,"PFR",120,-60,"187","607"
9.8,"PFR",120,-60,"187","608"
13.43333333,"PFR",120,-60,"187","609"
11.45833333,"PFR",120,-60,"187","610"
14.7,"GFR",120,-60,"187","611"
10.03333333,"PFR",120,-60,"187","613"
15.23333333,"PFR",120,-60,"187","614"
16.75833333,"PFR",120,-60,"187","615"
13.925,"PFR",120,-60,"187","616"
18.925,"GFR",120,-60,"187","617"
17.59166667,"PFR",120,-60,"187","618"
18.49166667,"PFR",120,-60,"187","619"
18.825,"PFR",120,-60,"187","620"
21.26666667,"PFR",120,-60,"187","621"
21.8,"PFR",120,-60,"187","622"
21.33333333,"PFR",120,-60,"187","623"
28.53333333,"PFR",120,-60,"187","624"
25.59166667,"PFR",120,-60,"187","625"
27.85833333,"PFR",120,-60,"187","626"
26.70833333,"PFR",120,-60,"187","627"
29.26666667,"PFR",120,-60,"187","629"
26.43,"PFR",100,-80,"189","631"
31.135,"PFR",200,20,"189","631"
23.16,"PFR",300,120,"189","631"
12.5,"PFR",100,-80,"189","631"
21.66,"PFR",200,20,"189","631"
14.60333333,"PFR",300,120,"189","631"
9.24,"PFR",100,-80,"189","631"
21.785,"PFR",200,20,"189","631"
15.32333333,"PFR",300,120,"189","631"
16.81944444,"PFR",120,-60,"190","632"
17.62962963,"PFR",90,-90,"190","632"
22.94444444,"PFR",120,-60,"190","632"
12.96296297,"PFR",90,-90,"190","632"
19.25,"PFR",120,-60,"190","632"
7.907407411,"PFR",90,-90,"190","632"
15.42592592,"PFR",90,-90,"190","632"
25.375,"GFR",120,-60,"190","633"
16.07407408,"GFR",90,-90,"190","633"
33.83333333,"GFR",120,-60,"190","633"
12.57407408,"GFR",90,-90,"190","633"
24.79166667,"GFR",120,-60,"190","633"
12.31481482,"GFR",90,-90,"190","633"
14,"GFR",90,-90,"190","633"
22.55555555,"Normal",120,-60,"190","634"
22.03703703,"Normal",90,-90,"190","634"
30.04166667,"Normal",120,-60,"190","634"
21.64814814,"Normal",90,-90,"190","634"
21.09722222,"Normal",120,-60,"190","634"
16.72222222,"Normal",90,-90,"190","634"
25.14814814,"Normal",90,-90,"190","634"
41.84246667,"Normal",30,-150,"191","635"
33.75523333,"Normal",60,-120,"191","635"
28.94982222,"Normal",90,-90,"191","635"
23.47045,"Normal",120,-60,"191","635"
13.75033333,"Normal",30,-150,"191","636"
10.05233333,"Normal",60,-120,"191","636"
8.348,"Normal",90,-90,"191","636"
8.730083333,"Normal",120,-60,"191","636"
31.48533333,"Normal",30,-150,"191","636"
41.56933333,"Normal",60,-120,"191","636"
11.668,"Normal",30,-150,"191","637"
13.79133333,"Normal",60,-120,"191","637"
11.66755556,"Normal",90,-90,"191","637"
15.29475,"Normal",120,-60,"191","637"
38.88888889,"Normal",90,-90,"192","638"
42.4,"Normal",150,-30,"192","638"
40.23809524,"Normal",210,30,"192","638"
31.03703704,"Normal",270,90,"192","638"
66.77777778,"Normal",90,-90,"192","638"
54.13333333,"Normal",150,-30,"192","638"
41.23809524,"Normal",210,30,"192","638"
32.77777778,"Normal",270,90,"192","638"
41.11111111,"Normal",90,-90,"192","639"
38.2,"Normal",150,-30,"192","639"
34.76190476,"Normal",210,30,"192","639"
28.55555556,"Normal",270,90,"192","639"
41,"Normal",90,-90,"192","639"
41.86666667,"Normal",150,-30,"192","639"
32.23809524,"Normal",210,30,"192","639"
23.96296296,"Normal",270,90,"192","639"
9.534050222,"Normal",180,0,"193","640"
5.017921167,"Normal",360,180,"193","640"
2.508960574,"Normal",540,360,"193","640"
11.03942656,"Normal",180,0,"193","640"
5.770609333,"Normal",360,180,"193","640"
3.010752685,"Normal",540,360,"193","640"
15.05376344,"Normal",180,0,"193","640"
9.283154139,"Normal",360,180,"193","640"
4.348865,"Normal",540,360,"193","640"
6.5232975,"Normal",180,0,"193","640"
2.258064528,"Normal",360,180,"193","640"
1.338112315,"Normal",540,360,"193","640"
12.04301072,"Normal",180,0,"193","640"
5.51971325,"Normal",360,180,"193","640"
3.178016722,"Normal",540,360,"193","640"
13.54838711,"Normal",180,0,"193","640"
8.530465944,"Normal",360,180,"193","640"
3.010752685,"Normal",540,360,"193","640"
16.55913979,"Normal",180,0,"193","641"
8.530465953,"Normal",360,180,"193","641"
4.516129024,"Normal",540,360,"193","641"
16.05734766,"Normal",180,0,"193","641"
8.781361997,"Normal",360,180,"193","641"
5.185185183,"Normal",540,360,"193","641"
21.07526883,"Normal",180,0,"193","641"
12.54480286,"Normal",360,180,"193","641"
7.192353648,"Normal",540,360,"193","641"
14.05017923,"Normal",180,0,"193","641"
9.032258058,"Normal",360,180,"193","641"
6.021505372,"Normal",540,360,"193","641"
8.530465944,"Normal",180,0,"193","641"
4.516129056,"Normal",360,180,"193","641"
2.1744325,"Normal",540,360,"193","641"
11.0394265,"Normal",180,0,"193","641"
5.268817194,"Normal",360,180,"193","641"
3.178016722,"Normal",540,360,"193","641"
13.04659494,"Normal",180,0,"193","641"
6.774193528,"Normal",360,180,"193","641"
4.181600944,"Normal",540,360,"193","641"
10.03584233,"Normal",180,0,"193","641"
6.021505389,"Normal",360,180,"193","641"
4.014336926,"Normal",540,360,"193","641"
16.55913981,"PFR",180,0,"193","642"
8.279569903,"PFR",360,180,"193","642"
11.03942654,"PFR",270,90,"193","642"
21.57706096,"PFR",180,0,"193","642"
13.79928314,"PFR",360,180,"193","642"
16.39187575,"PFR",270,90,"193","642"
11.0394265,"PFR",180,0,"193","642"
5.770609306,"PFR",360,180,"193","642"
8.028673815,"PFR",270,90,"193","642"
14.05017922,"PFR",180,0,"193","642"
8.028673833,"PFR",360,180,"193","642"
10.70489844,"PFR",270,90,"193","642"
9.186666667,"PFR",225,45,"194","643"
11.15555556,"PFR",225,45,"194","643"
9.311111111,"PFR",225,45,"194","643"
11.03111111,"PFR",225,45,"194","643"
10.67555556,"PFR",225,45,"194","643"
12.30222222,"PFR",225,45,"194","643"
10.66666667,"PFR",225,45,"194","643"
12.43555556,"PFR",225,45,"194","643"
11.30222222,"PFR",225,45,"194","644"
15.14222222,"PFR",225,45,"194","644"
11.36,"PFR",225,45,"194","644"
14.93333333,"PFR",225,45,"194","644"
11.14222222,"PFR",225,45,"194","644"
15.10666667,"PFR",225,45,"194","644"
10.46222222,"PFR",225,45,"194","644"
13.92888889,"PFR",225,45,"194","644"
22.82608696,"GFR",138,-42,"196","647"
21.62222222,"GFR",135,-45,"196","647"
16.60946746,"GFR",169,-11,"196","647"
28.55797101,"GFR",138,-42,"196","647"
21.77777778,"GFR",135,-45,"196","647"
22.82248521,"GFR",169,-11,"196","647"
5.6869773,"PFR",270,90,"197","648"
22.58064512,"PFR",108,-72,"197","648"
20.07168457,"PFR",189,9,"197","648"
10.80783015,"PFR",351,171,"197","648"
6.967741923,"PFR",350,170,"197","648"
16.05734767,"Normal",270,90,"197","649"
48.50657113,"Normal",108,-72,"197","649"
41.57706091,"Normal",189,9,"197","649"
21.87298961,"Normal",351,171,"197","649"
15.22580646,"Normal",350,170,"197","649"
5.780504275,"PFR",120,-60,"198","650"
8.031173789,"PFR",180,0,"198","650"
5.391899575,"PFR",240,60,"198","650"
2.979297722,"PFR",360,180,"198","650"
8.0635812,"PFR",120,-60,"198","650"
9.488450144,"PFR",180,0,"198","650"
6.290547008,"PFR",240,60,"198","650"
3.465079772,"PFR",360,180,"198","650"
15.2042094,"PFR",120,-60,"198","650"
13.56881196,"PFR",180,0,"198","650"
11.00239957,"PFR",240,60,"198","650"
5.974819086,"PFR",360,180,"198","650"
4.177534192,"PFR",120,-60,"198","651"
9.067452994,"PFR",180,0,"198","651"
10.07946154,"PFR",240,60,"198","651"
5.343323361,"PFR",360,180,"198","651"
5.003324783,"PFR",120,-60,"198","651"
4.242279217,"PFR",180,0,"198","651"
3.910352579,"PFR",240,60,"198","651"
1.700152422,"PFR",360,180,"198","651"
4.468931625,"PFR",120,-60,"198","651"
6.2824302,"PFR",180,0,"198","651"
8.403589729,"PFR",240,60,"198","651"
4.841367522,"PFR",360,180,"198","651"
6.858944444,"PFR",180,0,"199","652"
5.144208333,"PFR",240,60,"199","652"
6.0357,"PFR",300,120,"199","652"
9.487805556,"PFR",360,180,"199","652"
30.86411111,"PFR",180,0,"199","653"
27.77766667,"PFR",240,60,"199","653"
19.34146667,"PFR",300,120,"199","653"
17.604,"PFR",360,180,"199","653"
12.17611111,"PFR",180,0,"200","654"
7.613888889,"PFR",144,-36,"200","654"
10.20625,"PFR",144,-36,"200","654"
13.39666667,"PFR",144,-36,"200","654"
14.61854167,"PFR",144,-36,"200","654"
70.43870833,"PFR",80,-100,"201","655"
46.29002083,"PFR",160,-20,"201","655"
22.97282292,"PFR",320,140,"201","655"
70.20925,"PFR",80,-100,"201","655"
46.06056252,"PFR",160,-20,"201","655"
25.12392707,"PFR",320,140,"201","655"
68.02954166,"PFR",80,-100,"201","656"
43.19252083,"PFR",160,-20,"201","656"
21.39542707,"PFR",320,140,"201","656"
72.96254168,"PFR",80,-100,"201","656"
45.31466667,"PFR",160,-20,"201","656"
23.40306249,"PFR",320,140,"201","656"
29.77777778,"Normal",180,0,"202","657"
25.375,"Normal",240,60,"202","657"
29.7,"Normal",300,120,"202","657"
28.55555556,"PFR",180,0,"202","658"
29.625,"PFR",240,60,"202","658"
30.2,"PFR",300,120,"202","658"
3.789222222,"PFR",180,0,"203","659"
3.039277778,"PFR",360,180,"203","659"
6.157555556,"PFR",180,0,"203","659"
3.591833333,"PFR",360,180,"203","659"
7.736666667,"PFR",180,0,"203","659"
6.552222222,"PFR",360,180,"203","659"
5.525888889,"PFR",180,0,"203","659"
7.183777778,"PFR",360,180,"203","659"
9.692666667,"PFR",180,0,"203","660"
8.156027778,"PFR",360,180,"203","660"
11.89916667,"PFR",180,0,"203","660"
5.161527778,"PFR",360,180,"203","660"
16.54816667,"PFR",180,0,"203","660"
7.367972222,"PFR",360,180,"203","660"
16.39066667,"PFR",180,0,"203","660"
7.013388889,"PFR",360,180,"203","660"
10.09333333,"PFR",150,-30,"204","661"
8.81,"PFR",300,120,"204","661"
4.64,"PFR",450,270,"204","661"
5.62,"PFR",300,120,"204","661"
3.413333333,"PFR",450,270,"204","661"
17.46,"PFR",150,-30,"204","662"
11.29,"PFR",300,120,"204","662"
5.117777778,"PFR",450,270,"204","662"
6.896666667,"PFR",300,120,"204","662"
3.36,"PFR",450,270,"204","662"
17.83333333,"PFR",150,-30,"204","663"
10.71,"PFR",300,120,"204","663"
6.424444444,"PFR",450,270,"204","663"
8.406666667,"PFR",300,120,"204","663"
5.444444444,"PFR",450,270,"204","663"
25.03333333,"PFR",150,-30,"204","664"
16.67333333,"PFR",300,120,"204","664"
9.364444444,"PFR",450,270,"204","664"
14.89666667,"PFR",300,120,"204","664"
8.393333333,"PFR",450,270,"204","664"
23.37333333,"PFR",150,-30,"204","665"
13.31,"PFR",300,120,"204","665"
7.711111111,"PFR",450,270,"204","665"
9.79,"PFR",300,120,"204","665"
6.062222222,"PFR",450,270,"204","665"
28.3,"PFR",150,-30,"204","666"
18.78333333,"PFR",300,120,"204","666"
11.01333333,"PFR",450,270,"204","666"
17.02333333,"PFR",300,120,"204","666"
10.22222222,"PFR",450,270,"204","666"
28.81333333,"PFR",150,-30,"204","667"
19.04,"PFR",300,120,"204","667"
11.18444444,"PFR",450,270,"204","667"
17.28,"PFR",300,120,"204","667"
10.39333333,"PFR",450,270,"204","667"
30.14666667,"PFR",150,-30,"204","668"
17.36,"PFR",300,120,"204","668"
10.45111111,"PFR",450,270,"204","668"
14.52666667,"PFR",300,120,"204","668"
9.964444444,"PFR",450,270,"204","668"
11.56325,"PFR",200,20,"205","669"
10.9708,"PFR",200,20,"205","669"
9.78775,"GFR",200,20,"205","670"
14.5212,"GFR",200,20,"205","670"
17.18465,"PFR",200,20,"205","671"
11.56235,"GFR",200,20,"205","671"
4,"PFR",60,-120,"206","672"
7.833333333,"PFR",120,-60,"206","672"
3.666666667,"PFR",180,0,"206","672"
8.666666667,"PFR",60,-120,"206","673"
3.166666667,"PFR",120,-60,"206","673"
42.5,"PFR",60,-120,"206","674"
16.75,"PFR",120,-60,"206","674"
13.91666667,"PFR",180,0,"206","674"
12.27083333,"PFR",240,60,"206","674"
9.1,"PFR",300,120,"206","674"
7.388888889,"PFR",360,180,"206","674"
62.75,"PFR",60,-120,"206","675"
26.80833333,"PFR",120,-60,"206","675"
22.73333333,"PFR",180,0,"206","675"
15.80416667,"PFR",240,60,"206","675"
12.02666667,"PFR",300,120,"206","675"
9.113888889,"PFR",360,180,"206","675"
10.11666667,"PFR",60,-120,"206","676"
8.2,"PFR",120,-60,"206","676"
10.38888889,"PFR",180,0,"206","676"
2.65,"PFR",240,60,"206","676"
4.676666667,"PFR",300,120,"206","676"
4.369444444,"PFR",360,180,"206","676"
27.33333333,"PFR",60,-120,"206","677"
25.66666667,"PFR",120,-60,"206","677"
19.36111111,"PFR",180,0,"206","677"
7.875,"PFR",240,60,"206","677"
9.216666667,"PFR",300,120,"206","677"
7.166666667,"PFR",360,180,"206","677"
65.46666667,"PFR",60,-120,"206","678"
39.925,"PFR",120,-60,"206","678"
26.79444444,"PFR",180,0,"206","678"
15.19166667,"PFR",240,60,"206","678"
11.28,"PFR",300,120,"206","678"
14.73611111,"PFR",360,180,"206","678"
37.43333333,"PFR",60,-120,"206","679"
18.53333333,"PFR",120,-60,"206","679"
16.03333333,"PFR",180,0,"206","679"
11.39166667,"PFR",240,60,"206","679"
8.093333333,"PFR",300,120,"206","679"
8.388888889,"PFR",360,180,"206","679"
36.65,"PFR",60,-120,"206","680"
21.16666667,"PFR",120,-60,"206","680"
15.57777778,"PFR",180,0,"206","680"
11.59166667,"PFR",240,60,"206","680"
7.45,"PFR",300,120,"206","680"
6.561111111,"PFR",360,180,"206","680"
35.31666667,"PFR",60,-120,"206","681"
19.39166667,"PFR",120,-60,"206","681"
13.58333333,"PFR",180,0,"206","681"
8.8125,"PFR",240,60,"206","681"
6.913333333,"PFR",300,120,"206","681"
5.602777778,"PFR",360,180,"206","681"
33.33333333,"PFR",60,-120,"206","682"
14.49166667,"PFR",120,-60,"206","682"
12.07222222,"PFR",180,0,"206","682"
6.404166667,"PFR",240,60,"206","682"
5.103333333,"PFR",300,120,"206","682"
3.588888889,"PFR",360,180,"206","682"
37.26666667,"PFR",60,-120,"206","683"
24.275,"PFR",120,-60,"206","683"
15.08888889,"PFR",180,0,"206","683"
11.21666667,"PFR",240,60,"206","683"
8.72,"PFR",300,120,"206","683"
7.611111111,"PFR",360,180,"206","683"
8.382055556,"PFR",180,0,"207","685"
7.017535714,"PFR",280,100,"207","685"
23.2558139,"PFR",100,-80,"208","686"
14.88372095,"PFR",200,20,"208","686"
21.3953488,"PFR",100,-80,"208","686"
6.9767442,"PFR",200,20,"208","686"
23.25581394,"PFR",100,-80,"208","686"
13.95348837,"PFR",200,20,"208","686"
29.7674419,"PFR",100,-80,"208","686"
11.1627907,"PFR",200,20,"208","686"
43.72093021,"PFR",100,-80,"208","687"
24.18604651,"PFR",200,20,"208","687"
44.65116276,"PFR",100,-80,"208","687"
29.30232558,"PFR",200,20,"208","687"
43.72093026,"PFR",100,-80,"208","687"
20.46511628,"PFR",200,20,"208","687"
36.27906975,"PFR",100,-80,"208","687"
22.79069768,"PFR",200,20,"208","687"
4.5,"PFR",200,20,"209","689"
6.5,"PFR",200,20,"209","689"
3.5,"PFR",200,20,"209","689"
3.5,"PFR",200,20,"209","689"
2,"PFR",200,20,"209","689"
11.6,"PFR",250,70,"209","690"
14.5,"PFR",200,20,"209","690"
12,"PFR",200,20,"209","690"
18.5,"PFR",200,20,"209","690"
15.5,"PFR",200,20,"209","690"
15,"PFR",200,20,"209","690"
12,"Normal",225,45,"210","691"
11.6,"Normal",300,120,"210","691"
7.68,"Normal",375,195,"210","691"
11.55555556,"Normal",225,45,"210","691"
11.43333333,"Normal",300,120,"210","691"
9.12,"Normal",375,195,"210","691"
14.88888889,"Normal",225,45,"210","691"
10.83333333,"Normal",300,120,"210","691"
7.493333333,"Normal",375,195,"210","691"
15.28888889,"Normal",225,45,"210","692"
12.56666667,"Normal",300,120,"210","692"
9.813333333,"Normal",375,195,"210","692"
15.46666667,"Normal",225,45,"210","692"
12.83333333,"Normal",300,120,"210","692"
10.74666667,"Normal",375,195,"210","692"
19.82222222,"Normal",225,45,"210","692"
14.36666667,"Normal",300,120,"210","692"
9.573333333,"Normal",375,195,"210","692"
25.95,"Normal",40,-140,"211","693"
61.1125,"Normal",80,-100,"211","693"
59.575,"Normal",120,-60,"211","693"
128,"Normal",40,-140,"211","693"
77.35,"Normal",80,-100,"211","693"
81.03333333,"Normal",120,-60,"211","693"
8.789708333,"Normal",240,60,"212","694"
3.817777778,"Normal",225,45,"213","695"
7.711111111,"Normal",225,45,"213","695"
11.31555556,"Normal",225,45,"213","695"
20.48888889,"Normal",225,45,"213","695"
7.528888889,"Normal",225,45,"213","695"
23.29777778,"GFR",225,45,"213","696"
25.91555556,"GFR",225,45,"213","696"
29.8,"GFR",225,45,"213","696"
31.33333333,"GFR",225,45,"213","696"
26.63555556,"GFR",225,45,"213","696"
20.34276426,"Normal",260,80,"214","697"
51.19156448,"Normal",80,-100,"214","697"
26.23631265,"Normal",260,80,"214","697"
33.52264513,"Normal",140,-40,"214","697"
24.32668488,"Normal",260,80,"214","697"
26.18907744,"Normal",200,20,"214","697"
21.69760299,"Normal",260,80,"214","697"
22.5480248,"Normal",260,80,"214","697"
15.43984617,"Normal",260,80,"214","698"
25.59143543,"Normal",80,-100,"214","698"
16.98366748,"Normal",260,80,"214","698"
18.63787096,"Normal",140,-40,"214","698"
13.27835732,"Normal",260,80,"214","698"
16.25792902,"Normal",200,20,"214","698"
14.05026798,"Normal",260,80,"214","698"
15.43984617,"Normal",260,80,"214","698"
19.26888889,"GFR",225,45,"215","699"
19.14177778,"GFR",225,45,"215","699"
15.87911111,"GFR",225,45,"215","700"
15.14977778,"GFR",225,45,"215","700"
20,"Normal",100,-80,"216","701"
16.5,"Normal",200,20,"216","701"
13.66666667,"Normal",300,120,"216","701"
9.5,"Normal",400,220,"216","701"
22,"Normal",100,-80,"216","702"
19,"Normal",200,20,"216","702"
14.66666667,"Normal",300,120,"216","702"
10.25,"Normal",400,220,"216","702"
8.111955556,"PFR",225,45,"217","703"
5.312766667,"PFR",300,120,"217","703"
2.74208,"PFR",375,195,"217","703"
4.570133333,"PFR",225,45,"217","703"
6.5982,"PFR",300,120,"217","703"
2.467866667,"PFR",375,195,"217","703"
4.912888889,"PFR",225,45,"217","704"
2.827766667,"PFR",300,120,"217","704"
2.262213333,"PFR",375,195,"217","704"
3.770355556,"PFR",225,45,"217","704"
4.627266667,"PFR",300,120,"217","704"
0.75408,"PFR",375,195,"217","704"
7.32,"PFR",75,-105,"218","705"
5.946666667,"PFR",75,-105,"218","705"
6.413333333,"PFR",150,-30,"218","705"
4.595555556,"PFR",225,45,"218","705"
13.06666667,"PFR",75,-105,"218","706"
4.773333333,"PFR",150,-30,"218","706"
3.271111111,"PFR",225,45,"218","706"
8.888888889,"Normal",225,45,"219","707"
12.44444444,"Normal",225,45,"219","707"
5.777777778,"Normal",225,45,"219","707"
16,"PFR",225,45,"219","708"
15.11111111,"PFR",225,45,"219","708"
11.11111111,"PFR",225,45,"219","708"
21.14444444,"PFR",90,-90,"220","709"
17.09444444,"PFR",180,0,"220","709"
10.72222222,"PFR",270,90,"220","709"
12.92222222,"PFR",180,0,"220","709"
18.51111111,"PFR",180,0,"220","709"
25.19444444,"PFR",180,0,"220","709"
8.275862069,"PFR",290,110,"221","711"
4.347826087,"PFR",230,50,"221","711"
4.137931034,"PFR",290,110,"221","711"
3.47826087,"PFR",230,50,"221","711"
10,"Normal",290,110,"221","712"
5.652173913,"Normal",230,50,"221","712"
6.551724138,"Normal",290,110,"221","712"
3.913043478,"Normal",230,50,"221","712"
20.69266667,"Normal",210,30,"222","713"
47.81466667,"Normal",90,-90,"222","713"
38.38046667,"Normal",150,-30,"222","713"
26.95509524,"Normal",210,30,"222","713"
37.263,"Normal",90,-90,"222","713"
38.38146667,"Normal",150,-30,"222","713"
26.71771429,"Normal",210,30,"222","713"
51.70744444,"Normal",90,-90,"222","713"
47.38033333,"Normal",150,-30,"222","713"
33.38452381,"Normal",210,30,"222","713"
14.1397619,"Normal",210,30,"222","714"
32.99277778,"Normal",90,-90,"222","714"
34.48253333,"Normal",150,-30,"222","714"
24.63038095,"Normal",210,30,"222","714"
34.58922222,"Normal",90,-90,"222","714"
34.16353333,"Normal",150,-30,"222","714"
25.99871429,"Normal",210,30,"222","714"
