env_ID,country,site_year_ID,Env_Type,N_rate,region_N_label,mean_c,sd_c,n_c,mean_t,sd_t,n_t,lnRR,Effect,AEN,N_input_time_Sowing_to_V5,N_input_time_V5_to_V10,N_input_time_After_V10,N_strategy,Nc
2020_05_08_42.02__93.76,USA,141,GFR,202.0,RN,5.889734667,NA,2,11.17265333,NA,2,0.640258177,89.69705703,26.15306269,202.0,NA,NA,S,20.760306166451
2020_05_08_42.02__93.76,USA,141,GFR,202.0,RN,5.447596,NA,2,8.967896,NA,2,0.498476678,64.62116501,17.42722772,202.0,NA,NA,S,20.760306166451
2020_05_08_42.02__93.76,USA,141,GFR,202.0,RN,5.225425333,NA,2,11.36884,NA,2,0.777340082,117.5677438,30.4129439,202.0,NA,NA,S,20.760306166451
2020_05_08_42.02__93.76,USA,141,GFR,202.0,RN,6.81926,NA,2,11.2476,NA,2,0.500403811,64.93871769,21.92247525,202.0,NA,NA,S,20.760306166451
2020_05_08_42.02__93.76,USA,141,GFR,202.0,RN,4.881566667,NA,2,11.22706667,NA,2,0.832861323,129.9890063,31.41336635,202.0,NA,NA,S,20.760306166451
2020_05_08_42.02__93.76,USA,141,GFR,202.0,RN,4.659293333,NA,2,9.794026667,NA,2,0.742908885,110.2041225,25.41947195,202.0,NA,NA,S,20.760306166451
2012_06_15_32.3_115.2,China,142,PFR,180.0,RN,5.76,NA,3,8.055,NA,3,0.335355542,39.84375,12.75,90.0,NA,90,SR,-1.23969383354896
2013_06_15_32.3_115.2,China,143,GFR,180.0,RN,5.385,NA,3,7.23,NA,3,0.294621726,34.26183844,10.25,90.0,NA,90,SR,-1.23969383354896
2014_06_15_32.3_115.2,China,144,PFR,180.0,RN,5.415,NA,3,7.62,NA,3,0.341603489,40.72022161,12.25,90.0,NA,90,SR,-1.23969383354896
2009_04_27_38.04__103.7,USA,149,PFR,224.0,RN,6.528145806,NA,4,13.36774194,NA,4,0.716721534,104.770885,30.53391131,224.0,NA,NA,S,42.760306166451
2009_04_27_38.04__103.7,USA,149,PFR,280.0,RN,6.528145806,NA,4,14.04046452,NA,4,0.765820531,115.0758414,26.82970969,280.0,NA,NA,S,98.760306166451
2009_04_27_38.04__103.7,USA,149,PFR,224.0,RN,6.191766452,NA,4,12.39596129,NA,4,0.694150299,100.2007244,27.69729838,224.0,NA,NA,S,42.760306166451
2009_04_27_38.04__103.7,USA,149,PFR,280.0,RN,6.191766452,NA,4,13.36774194,NA,4,0.769624069,115.8954483,25.62848389,280.0,NA,NA,S,98.760306166451
2010_04_28_38.04__103.7,USA,150,PFR,224.0,RN,4.771525161,NA,4,11.68584516,NA,4,0.8957123,144.9079648,30.8675,224.0,NA,NA,S,42.760306166451
2010_04_28_38.04__103.7,USA,150,PFR,280.0,RN,4.771525161,NA,4,13.14347097,NA,4,1.013259137,175.4563903,29.89980646,280.0,NA,NA,S,98.760306166451
2010_04_28_38.04__103.7,USA,150,PFR,224.0,RN,4.584647742,NA,4,13.25565161,NA,4,1.061710724,189.1312999,38.7098387,224.0,NA,NA,S,42.760306166451
2010_04_28_38.04__103.7,USA,150,PFR,280.0,RN,4.584647742,NA,4,14.33952258,NA,4,1.140306267,212.7726139,34.83883871,280.0,NA,NA,S,98.760306166451
2011_04_22_38.04__103.7,USA,151,PFR,224.0,RN,4.100455484,NA,4,9.463548387,NA,4,0.836349345,130.7926137,23.94237903,224.0,NA,NA,S,42.760306166451
2011_04_22_38.04__103.7,USA,151,PFR,280.0,RN,4.100455484,NA,4,11.18870968,NA,4,1.003807144,172.8650445,25.31519356,280.0,NA,NA,S,98.760306166451
2011_04_22_38.04__103.7,USA,151,PFR,224.0,RN,4.062953548,NA,4,11.11374194,NA,4,1.006272171,173.5384938,31.47673389,224.0,NA,NA,S,42.760306166451
2011_04_22_38.04__103.7,USA,151,PFR,280.0,RN,4.062953548,NA,4,11.71384516,NA,4,1.058861305,188.3086164,27.3246129,280.0,NA,NA,S,98.760306166451
2009_04_27_38.04__103.7,USA,152,PFR,224.0,RN,5.705894194,NA,4,10.97572903,NA,4,0.654186673,92.35773845,23.52604838,224.0,NA,NA,S,42.760306166451
2009_04_27_38.04__103.7,USA,152,PFR,280.0,RN,5.705894194,NA,4,11.23739355,NA,4,0.677747217,96.94360197,19.75535484,280.0,NA,NA,S,98.760306166451
2009_04_27_38.04__103.7,USA,152,PFR,224.0,RN,5.967522581,NA,4,11.53636129,NA,4,0.659172035,93.31910577,24.86088709,224.0,NA,NA,S,42.760306166451
2009_04_27_38.04__103.7,USA,152,PFR,280.0,RN,5.967522581,NA,4,12.02220645,NA,4,0.700423614,101.4605942,21.62387096,280.0,NA,NA,S,98.760306166451
2010_04_28_38.04__103.7,USA,153,PFR,224.0,RN,5.06492,NA,4,12.1556129,NA,4,0.875452687,139.996148,31.65487902,224.0,NA,NA,S,42.760306166451
2010_04_28_38.04__103.7,USA,153,PFR,280.0,RN,5.06492,NA,4,13.41606452,NA,4,0.974114491,164.8820617,29.82551614,280.0,NA,NA,S,98.760306166451
2010_04_28_38.04__103.7,USA,153,PFR,224.0,RN,4.692465806,NA,4,12.49061935,NA,4,0.979019708,166.1845577,34.81318546,224.0,NA,NA,S,42.760306166451
2010_04_28_38.04__103.7,USA,153,PFR,280.0,RN,4.692465806,NA,4,13.22972903,NA,4,1.036508294,181.9355447,30.4902258,280.0,NA,NA,S,98.760306166451
2011_06_15_36.9_115,China,162,PFR,193.0,RN,4.29428,0.360165155,3,5.122616667,0.624114591,3,0.176381472,19.28930268,4.291899829,45.0,56,92,SVR,11.760306166451
2011_06_15_36.9_115,China,162,PFR,193.0,RN,5.569486667,0.329147615,3,9.645766667,0.675651115,3,0.549216242,73.18950998,21.12062176,45.0,56,92,SVR,11.760306166451
2011_06_15_36.9_115,China,162,PFR,193.0,RN,5.177113333,0.414026017,3,8.91553,0.390096154,3,0.543547071,72.21044676,19.37003454,45.0,56,92,SVR,11.760306166451
2008_04_27_40_116,China,166,Normal,250.0,RN,11.0,NA,4,13.8,NA,4,0.226773319,25.45454545,11.2,60.0,120,70,SVR,68.760306166451
2009_04_27_40_116,China,167,PFR,250.0,RN,6.3,NA,4,10.7,NA,4,0.529694108,69.84126984,17.6,60.0,120,70,SVR,68.760306166451
2010_04_29_40_116,China,168,PFR,250.0,RN,6.2,NA,4,9.0,NA,4,0.372675285,45.16129032,11.2,60.0,120,70,SVR,68.760306166451
2009_05_04_40.01__93.74,USA,176,Normal,180.0,RN,8.951,NA,4,13.043,NA,4,0.376486333,45.71556251,22.73333333,180.0,NA,NA,S,-1.23969383354896
2009_05_04_40.01__93.74,USA,176,Normal,225.0,RN,8.951,NA,4,14.122,NA,4,0.455968607,57.77008156,22.98222222,225.0,NA,NA,S,43.760306166451
2010_04_22_40.01__93.74,USA,177,GFR,180.0,RN,5.151,NA,4,11.853,NA,4,0.83339013,130.1106581,37.23333333,180.0,NA,NA,S,-1.23969383354896
2010_04_22_40.01__93.74,USA,177,GFR,225.0,RN,5.151,NA,4,12.416,NA,4,0.879795093,141.0405746,32.28888889,225.0,NA,NA,S,43.760306166451
2005_05_09_40.75__98.77,USA,178,PFR,200.0,RN,3.661397419,NA,4,8.874645161,NA,4,0.88535347,142.3840994,26.06623871,200.0,NA,NA,S,18.760306166451
2005_05_09_40.75__98.77,USA,178,PFR,200.0,RN,2.788483871,NA,4,8.316948387,NA,4,1.092797374,198.2605879,27.64232258,200.0,NA,NA,S,18.760306166451
2016_05_07_40.8_123.55,China,183,Normal,210.0,RN,8.597,NA,3,10.005,NA,3,0.151671663,16.37780621,6.704761905,210.0,NA,NA,S,28.760306166451
2017_05_11_40.8_123.55,China,184,Normal,210.0,RN,2.156,NA,3,10.465,NA,3,1.579781703,385.3896104,39.56666667,210.0,NA,NA,S,28.760306166451
2002_05_06_42.94__92.57,USA,196,Normal,170.0,RN,7.98577,NA,3,12.0071,NA,3,0.407836934,50.35619608,23.65488235,170.0,NA,NA,S,-11.239693833549
2002_05_06_42.94__92.57,USA,196,Normal,250.0,RN,7.98577,NA,3,11.8648,NA,3,0.395914826,48.57427649,15.51612,250.0,NA,NA,S,68.760306166451
2002_05_06_42.94__92.57,USA,196,Normal,170.0,RN,10.2278,NA,3,12.0071,NA,3,0.160388638,17.3967031,10.46647059,170.0,NA,NA,S,-11.239693833549
2002_05_06_42.94__92.57,USA,196,Normal,250.0,RN,10.2278,NA,3,11.7224,NA,3,0.136392038,14.61311328,5.9784,250.0,NA,NA,S,68.760306166451
2002_05_06_42.94__92.57,USA,196,Normal,170.0,RN,8.94662,NA,3,11.5801,NA,3,0.2580123,29.43547396,15.49105882,170.0,NA,NA,S,-11.239693833549
2002_05_06_42.94__92.57,USA,196,Normal,250.0,RN,8.94662,NA,3,11.6512,NA,3,0.264133372,30.23018749,10.81832,250.0,NA,NA,S,68.760306166451
2002_05_06_42.94__92.57,USA,196,Normal,170.0,RN,7.91459,NA,3,12.2918,NA,3,0.440224482,55.30558121,25.74829412,170.0,NA,NA,S,-11.239693833549
2002_05_06_42.94__92.57,USA,196,Normal,250.0,RN,7.91459,NA,3,11.8292,NA,3,0.401863159,49.46067958,15.65844,250.0,NA,NA,S,68.760306166451
2002_05_06_42.94__92.57,USA,196,Normal,170.0,RN,8.09253,NA,3,12.0071,NA,3,0.394556728,48.37263501,23.02688235,170.0,NA,NA,S,-11.239693833549
2002_05_06_42.94__92.57,USA,196,Normal,250.0,RN,8.09253,NA,3,11.8292,NA,3,0.379629637,46.17431137,14.94668,250.0,NA,NA,S,68.760306166451
2002_05_06_42.94__92.57,USA,196,Normal,170.0,RN,8.91103,NA,3,12.4342,NA,3,0.333160905,39.53718033,20.72452941,170.0,NA,NA,S,-11.239693833549
2002_05_06_42.94__92.57,USA,196,Normal,250.0,RN,8.91103,NA,3,11.8648,NA,3,0.286286198,33.1473466,11.81508,250.0,NA,NA,S,68.760306166451
2003_05_06_42.94__92.57,USA,197,Normal,170.0,RN,6.19858,NA,3,8.3617,NA,3,0.299341522,34.8970248,12.72423529,170.0,NA,NA,S,-11.239693833549
2003_05_06_42.94__92.57,USA,197,Normal,250.0,RN,6.19858,NA,3,8.00709,NA,3,0.256007166,29.17619842,7.23404,250.0,NA,NA,S,68.760306166451
2003_05_06_42.94__92.57,USA,197,Normal,170.0,RN,7.01418,NA,3,8.29078,NA,3,0.16721024,18.2002743,7.509411765,170.0,NA,NA,S,-11.239693833549
2003_05_06_42.94__92.57,USA,197,Normal,250.0,RN,7.01418,NA,3,7.93617,NA,3,0.123496977,13.14465839,3.68796,250.0,NA,NA,S,68.760306166451
2003_05_06_42.94__92.57,USA,197,Normal,170.0,RN,6.69504,NA,3,7.97163,NA,3,0.174522035,19.06769788,7.509352941,170.0,NA,NA,S,-11.239693833549
2003_05_06_42.94__92.57,USA,197,Normal,250.0,RN,6.69504,NA,3,7.90071,NA,3,0.165585675,18.00840622,4.82268,250.0,NA,NA,S,68.760306166451
2003_05_06_42.94__92.57,USA,197,Normal,170.0,RN,5.34752,NA,3,8.11348,NA,3,0.416893974,51.72416372,16.27035294,170.0,NA,NA,S,-11.239693833549
2003_05_06_42.94__92.57,USA,197,Normal,250.0,RN,5.34752,NA,3,8.57447,NA,3,0.472156282,60.34479534,12.9078,250.0,NA,NA,S,68.760306166451
2003_05_06_42.94__92.57,USA,197,Normal,170.0,RN,5.84397,NA,3,8.32624,NA,3,0.354001613,42.47574851,14.60158824,170.0,NA,NA,S,-11.239693833549
2003_05_06_42.94__92.57,USA,197,Normal,250.0,RN,5.84397,NA,3,8.64539,NA,3,0.39161587,47.93693328,11.20568,250.0,NA,NA,S,68.760306166451
2003_05_06_42.94__92.57,USA,197,Normal,170.0,RN,6.51773,NA,3,8.46809,NA,3,0.261778826,29.92391523,11.47270588,170.0,NA,NA,S,-11.239693833549
2003_05_06_42.94__92.57,USA,197,Normal,250.0,RN,6.51773,NA,3,8.71631,NA,3,0.290669827,33.73229637,8.79432,250.0,NA,NA,S,68.760306166451
2004_05_06_42.94__92.57,USA,198,Normal,170.0,RN,5.2249,NA,3,11.7209,NA,3,0.807937914,124.3277383,38.21176471,170.0,NA,NA,S,-11.239693833549
2004_05_06_42.94__92.57,USA,198,Normal,250.0,RN,5.2249,NA,3,11.6235,NA,3,0.799593252,122.4635878,25.5944,250.0,NA,NA,S,68.760306166451
2004_05_06_42.94__92.57,USA,198,Normal,170.0,RN,7.49108,NA,3,11.9368,NA,3,0.465913086,59.34684985,26.15129412,170.0,NA,NA,S,-11.239693833549
2004_05_06_42.94__92.57,USA,198,Normal,250.0,RN,7.49108,NA,3,12.4867,NA,3,0.510951098,66.68758043,19.98248,250.0,NA,NA,S,68.760306166451
2004_05_06_42.94__92.57,USA,198,Normal,170.0,RN,8.78605,NA,3,11.2534,NA,3,0.247505069,28.08258546,14.51382353,170.0,NA,NA,S,-11.239693833549
2004_05_06_42.94__92.57,USA,198,Normal,250.0,RN,8.78605,NA,3,11.6593,NA,3,0.282938908,32.70240893,11.493,250.0,NA,NA,S,68.760306166451
2004_05_06_42.94__92.57,USA,198,Normal,170.0,RN,6.62688,NA,3,11.1084,NA,3,0.516567474,67.62639432,26.36188235,170.0,NA,NA,S,-11.239693833549
2004_05_06_42.94__92.57,USA,198,Normal,250.0,RN,6.62688,NA,3,11.8743,NA,3,0.583242296,79.18386933,20.98968,250.0,NA,NA,S,68.760306166451
2004_05_06_42.94__92.57,USA,198,Normal,170.0,RN,6.98651,NA,3,11.1805,NA,3,0.470190043,60.02982891,24.67052941,170.0,NA,NA,S,-11.239693833549
2004_05_06_42.94__92.57,USA,198,Normal,250.0,RN,6.98651,NA,3,11.8744,NA,3,0.530403675,69.96182643,19.55156,250.0,NA,NA,S,68.760306166451
2004_05_06_42.94__92.57,USA,198,Normal,170.0,RN,8.46141,NA,3,12.5474,NA,3,0.393997646,48.28970585,24.03523529,170.0,NA,NA,S,-11.239693833549
2004_05_06_42.94__92.57,USA,198,Normal,250.0,RN,8.46141,NA,3,13.2413,NA,3,0.447824907,56.49046672,19.11956,250.0,NA,NA,S,68.760306166451
2012_06_16_35.19_113.8,China,199,PFR,225.0,RN,5.419354839,NA,3,6.864516129,NA,3,0.236388778,26.66666666,6.422939067,112.5,112.5,NA,SV,43.760306166451
2012_06_16_35.19_113.8,China,199,PFR,225.0,RN,5.419354839,NA,3,7.767741935,NA,3,0.360002734,43.33333332,10.43727598,45.0,56.25,123.75,SVR,43.760306166451
2013_06_12_35.19_113.8,China,200,GFR,225.0,RN,4.516129032,NA,3,6.503225806,NA,3,0.364643114,44.0,8.831541218,112.5,112.5,NA,SV,43.760306166451
2013_06_12_35.19_113.8,China,200,GFR,225.0,RN,4.516129032,NA,3,7.406451613,NA,3,0.494696242,64.00000001,12.84587814,45.0,56.25,123.75,SVR,43.760306166451
2014_06_15_36.15_117.15,China,215,Normal,225.0,RN,6.985,NA,3,12.164,NA,3,0.554715777,74.14459556,23.01777778,135.0,NA,90,SR,43.760306166451
2014_06_15_36.15_117.15,China,215,Normal,225.0,RN,6.985,NA,3,11.153,NA,3,0.467943527,59.67072298,18.52444444,135.0,NA,90,SR,43.760306166451
2015_06_15_36.15_117.15,China,216,PFR,225.0,RN,7.321,NA,3,14.988,NA,3,0.71650295,104.7261303,34.07555556,135.0,NA,90,SR,43.760306166451
2015_06_15_36.15_117.15,China,216,PFR,225.0,RN,7.321,NA,3,12.385,NA,3,0.525739132,69.1708783,22.50666667,135.0,NA,90,SR,43.760306166451
2015_06_11_34.43_113.57,China,246,PFR,180.0,RN,9.06952,0.08556,3,9.79679,0.72731,3,0.07713544,8.018836719,4.040388889,90.0,NA,90,SR,-1.23969383354896
2015_06_11_34.43_113.57,China,246,PFR,180.0,RN,10.5668,0.5562,3,11.3797,0.2567,3,0.074114056,7.692962865,4.516111111,90.0,NA,90,SR,-1.23969383354896
2015_06_11_34.43_113.57,China,246,PFR,180.0,RN,11.0374,0.1712,3,12.9626,0.5133,3,0.160778782,17.44251364,10.69555556,90.0,NA,90,SR,-1.23969383354896
2015_06_11_34.43_113.57,China,246,PFR,180.0,RN,8.8984,0.2139,3,12.7059,0.5561,3,0.356194967,42.78859121,21.15277778,90.0,NA,90,SR,-1.23969383354896
2015_06_11_34.43_113.57,China,246,PFR,180.0,RN,8.51337,0.55615,3,9.58289,0.38502,3,0.118341348,12.56282765,5.941777778,90.0,NA,90,SR,-1.23969383354896
2015_06_11_34.43_113.57,China,246,PFR,180.0,RN,9.1123,0.42781,3,10.9947,0.2566,3,0.187788189,20.65779221,10.45777778,90.0,NA,90,SR,-1.23969383354896
2015_06_11_34.43_113.57,China,246,PFR,180.0,RN,10.3529,0.3423,3,11.7647,0.3423,3,0.127836849,13.63675878,7.843333333,90.0,NA,90,SR,-1.23969383354896
2015_06_11_34.43_113.57,China,246,PFR,180.0,RN,9.79679,0.25671,3,11.3369,0.0856,3,0.146008111,15.72055745,8.556166667,90.0,NA,90,SR,-1.23969383354896
2016_06_11_34.43_113.57,China,247,PFR,180.0,RN,8.01874,0.08589,3,9.68887,0.17167,3,0.189196502,20.82783579,9.2785,90.0,NA,90,SR,-1.23969383354896
2016_06_11_34.43_113.57,China,247,PFR,180.0,RN,9.25161,0.17149,3,11.9086,0.1287,3,0.252463238,28.71921752,14.76105556,90.0,NA,90,SR,-1.23969383354896
2016_06_11_34.43_113.57,China,247,PFR,180.0,RN,8.98314,0.17159,3,12.412,0.1715,3,0.323314259,38.16994948,19.04922222,90.0,NA,90,SR,-1.23969383354896
2016_06_11_34.43_113.57,China,247,PFR,180.0,RN,8.71477,0.08579,3,12.3581,0.1287,3,0.349292431,41.80638158,20.24072222,90.0,NA,90,SR,-1.23969383354896
2016_06_11_34.43_113.57,China,247,PFR,180.0,RN,7.88446,0.08579,3,9.12582,0.04289,3,0.146214025,15.74438833,6.896444444,90.0,NA,90,SR,-1.23969383354896
2016_06_11_34.43_113.57,China,247,PFR,180.0,RN,10.4043,0.1287,3,11.3451,0.1287,3,0.08656675,9.042415155,5.226666667,90.0,NA,90,SR,-1.23969383354896
2016_06_11_34.43_113.57,China,247,PFR,180.0,RN,10.6935,0.0858,3,12.5349,0.1287,3,0.158880674,17.21980642,10.23,90.0,NA,90,SR,-1.23969383354896
2016_06_11_34.43_113.57,China,247,PFR,180.0,RN,10.768,0.0858,3,11.6661,0.1287,3,0.080108427,8.340453195,4.989444444,90.0,NA,90,SR,-1.23969383354896
2018_05_05_44.66_123.59,China,250,GFR,210.0,RN,8.029,NA,3,9.45,NA,3,0.162954754,17.6983435,6.766666667,210.0,NA,NA,S,28.760306166451
2018_05_05_44.66_123.59,China,250,GFR,210.0,RN,8.029,NA,3,10.708,NA,3,0.287931138,33.36654627,12.75714286,105.0,105,105,SVR,28.760306166451
2018_05_05_44.66_123.59,China,250,GFR,210.0,RN,8.029,NA,3,11.315,NA,3,0.343069292,40.92664093,15.64761905,63.0,105,42,SVR,28.760306166451
2018_05_05_44.66_123.59,China,250,GFR,210.0,RN,8.029,NA,3,11.824,NA,3,0.387071377,47.26616017,18.07142857,42.0,63,105,SVR,28.760306166451
2018_05_05_44.66_123.59,China,250,GFR,210.0,RN,8.029,NA,3,11.255,NA,3,0.337752487,40.17934986,15.36190476,21.0,42,147,SVR,28.760306166451
2019_05_08_44.66_123.59,China,251,PFR,210.0,RN,7.072,NA,3,10.173,NA,3,0.363593826,43.8489819,14.76666667,210.0,NA,NA,S,28.760306166451
2019_05_08_44.66_123.59,China,251,PFR,210.0,RN,7.072,NA,3,11.379,NA,3,0.475626226,60.90214932,20.50952381,105.0,105,NA,SV,28.760306166451
2019_05_08_44.66_123.59,China,251,PFR,210.0,RN,7.072,NA,3,11.937,NA,3,0.523499495,68.79242081,23.16666667,63.0,105,42,SVR,28.760306166451
2019_05_08_44.66_123.59,China,251,PFR,210.0,RN,7.072,NA,3,12.403,NA,3,0.561795053,75.38178733,25.38571429,42.0,63,105,SVR,28.760306166451
2019_05_08_44.66_123.59,China,251,PFR,210.0,RN,7.072,NA,3,11.72,NA,3,0.505153459,65.7239819,22.13333333,21.0,42,147,SVR,28.760306166451
2020_05_06_44.66_123.59,China,252,PFR,210.0,RN,5.349,NA,3,9.654,NA,3,0.59046271,80.48233315,20.5,210.0,NA,NA,S,28.760306166451
2020_05_06_44.66_123.59,China,252,PFR,210.0,RN,5.349,NA,3,11.218,NA,3,0.740610004,109.7214433,27.94761905,105.0,105,NA,SV,28.760306166451
2020_05_06_44.66_123.59,China,252,PFR,210.0,RN,5.349,NA,3,11.825,NA,3,0.793306307,121.0693588,30.83809524,63.0,105,42,SVR,28.760306166451
2020_05_06_44.66_123.59,China,252,PFR,210.0,RN,5.349,NA,3,12.221,NA,3,0.826246156,128.4726117,32.72380952,42.0,63,105,SVR,28.760306166451
2020_05_06_44.66_123.59,China,252,PFR,210.0,RN,5.349,NA,3,11.671,NA,3,0.780197505,118.1903159,30.1047619,21.0,42,147,SVR,28.760306166451
2000_04_27_40.65__105,USA,255,Normal,202.0,RN,5.171852903,NA,3,8.524310968,NA,3,0.499691176,64.82121839,16.59632705,202.0,NA,NA,S,20.760306166451
2002_04_24_40.65__105,USA,257,PFR,202.0,RN,4.902583226,NA,3,10.03908387,NA,3,0.716723607,104.7713095,25.42822101,202.0,NA,NA,S,20.760306166451
2003_04_28_40.65__105,USA,258,PFR,224.0,RN,4.263018065,NA,3,9.549445161,NA,3,0.806505679,124.0066783,23.60012096,202.0,NA,NA,S,42.760306166451
2004_04_27_40.65__105,USA,259,Normal,224.0,RN,3.774932903,NA,3,10.22261935,NA,3,0.99622024,170.8026768,28.7843145,202.0,NA,NA,S,42.760306166451
2000_04_27_40.65__105,USA,260,Normal,202.0,RN,4.778190968,NA,3,9.587019355,NA,3,0.696348017,100.6411929,23.80608112,202.0,NA,NA,S,20.760306166451
2002_04_24_40.65__105,USA,262,PFR,202.0,RN,5.694974194,NA,3,11.17624516,NA,3,0.674206492,96.24751192,27.13500478,202.0,NA,NA,S,20.760306166451
2003_04_28_40.65__105,USA,263,PFR,224.0,RN,6.224670968,NA,3,10.5943871,NA,3,0.531803758,70.19995361,19.5076613,224.0,NA,NA,S,42.760306166451
2004_04_27_40.65__105,USA,264,Normal,224.0,RN,5.674606452,NA,3,11.08348387,NA,3,0.669454847,95.31722532,24.14677419,224.0,NA,NA,S,42.760306166451
2016_04_13_40.02__92.19,USA,265,PFR,202.0,RN,8.31,NA,5,13.3,NA,5,0.470304426,60.04813478,24.7029703,202.0,NA,NA,S,20.760306166451
2016_04_13_40.02__92.19,USA,265,PFR,202.0,RN,8.31,NA,5,12.9,NA,5,0.439767703,55.23465704,22.72277228,202.0,NA,NA,S,20.760306166451
2016_04_13_40.02__92.19,USA,265,PFR,202.0,RN,8.31,NA,5,12.41,NA,5,0.40104299,49.33814681,20.2970297,202.0,NA,NA,S,20.760306166451
2016_04_13_40.02__92.19,USA,265,PFR,202.0,RN,8.31,NA,5,11.29,NA,5,0.306457769,35.86040915,14.75247525,202.0,NA,NA,S,20.760306166451
2017_04_21_40.02__92.19,USA,266,GFR,202.0,RN,9.61,NA,5,15.21,NA,5,0.459148883,58.27263267,27.72277228,202.0,NA,NA,S,20.760306166451
2017_04_21_40.02__92.19,USA,266,GFR,202.0,RN,9.61,NA,5,15.52,NA,5,0.479325292,61.49843913,29.25742574,202.0,NA,NA,S,20.760306166451
2017_04_21_40.02__92.19,USA,266,GFR,202.0,RN,9.61,NA,5,14.31,NA,5,0.398154371,48.90738814,23.26732673,202.0,NA,NA,S,20.760306166451
2017_04_21_40.02__92.19,USA,266,GFR,202.0,RN,9.61,NA,5,14.83,NA,5,0.433847933,54.31841831,25.84158416,202.0,NA,NA,S,20.760306166451
2014_06_15_36.17_117.07,China,267,Normal,210.0,RN,8.83,NA,3,10.932,NA,3,0.213539253,23.80520951,10.00952381,105.0,NA,105,SR,28.760306166451
2014_06_15_36.17_117.07,China,267,Normal,210.0,RN,10.485,NA,3,13.607,NA,3,0.260638702,29.77587029,14.86666667,105.0,NA,105,SR,28.760306166451
2015_06_15_36.17_117.07,China,268,PFR,210.0,RN,8.967,NA,3,10.541,NA,3,0.161721243,17.55325081,7.495238095,105.0,NA,105,SR,28.760306166451
2015_06_15_36.17_117.07,China,268,PFR,210.0,RN,9.87,NA,3,12.976,NA,3,0.273601644,31.46909828,14.79047619,105.0,NA,105,SR,28.760306166451
2009_05_05_43.34_124.01,China,273,Normal,168.0,RN,9.5,NA,3,10.1,NA,3,0.061243625,6.315789474,3.571428571,56.0,112,NA,SV,-13.239693833549
2009_05_05_43.25_124.49,China,274,Normal,168.0,RN,9.0,NA,3,9.6,NA,3,0.064538521,6.666666667,3.571428571,56.0,112,NA,SV,-13.239693833549
2010_05_08_43.34_124.01,China,275,PFR,168.0,RN,7.0,NA,3,10.0,NA,3,0.356674944,42.85714286,17.85714286,56.0,112,NA,SV,-13.239693833549
2010_05_08_43.25_124.49,China,276,PFR,168.0,RN,9.6,NA,3,10.7,NA,3,0.108480643,11.45833333,6.547619048,56.0,112,NA,SV,-13.239693833549
2010_05_08_43.36_124.08,China,277,PFR,168.0,RN,4.3,NA,3,10.4,NA,3,0.883190783,141.8604651,36.30952381,56.0,112,NA,SV,-13.239693833549
2011_05_05_43.34_124.01,China,278,Normal,168.0,RN,4.1,NA,3,8.1,NA,3,0.680877088,97.56097561,23.80952381,56.0,112,NA,SV,-13.239693833549
2011_05_05_43.25_124.49,China,279,Normal,168.0,RN,6.5,NA,3,11.6,NA,3,0.579202921,78.46153846,30.35714286,56.0,112,NA,SV,-13.239693833549
2011_05_05_43.36_124.08,China,280,Normal,168.0,RN,5.4,NA,3,8.1,NA,3,0.405465108,50.0,16.07142857,56.0,112,NA,SV,-13.239693833549
2007_04_15_38.62_102.67,China,281,GFR,150.0,RN,8.8,NA,3,13.0,NA,3,0.390197636,47.72727273,28.0,75.0,NA,75,SR,-31.239693833549
2007_04_15_38.62_102.67,China,281,GFR,225.0,RN,8.8,NA,3,12.9,NA,3,0.38247559,46.59090909,18.22222222,112.5,NA,112.5,SR,43.760306166451
2008_05_06_37.99__86.44,USA,297,PFR,179.0,RN,4.77,NA,3,6.91,NA,3,0.370623333,44.86373166,11.95530726,179.0,NA,NA,S,-2.23969383354896
2008_05_06_37.99__86.44,USA,297,PFR,179.0,RN,4.77,NA,3,5.76,NA,3,0.18859117,20.75471698,5.530726257,179.0,NA,NA,S,-2.23969383354896
2008_05_06_37.99__86.44,USA,297,PFR,179.0,RN,4.77,NA,3,6.37,NA,3,0.289253165,33.54297694,8.938547486,179.0,NA,NA,S,-2.23969383354896
2014_05_24_43.85__93.73,USA,298,Normal,179.0,RN,9.2,NA,4,11.9,NA,4,0.257334916,29.34782609,15.08379888,179.0,NA,NA,S,-2.23969383354896
2014_05_24_43.85__93.73,USA,298,Normal,224.0,RN,9.2,NA,4,11.8,NA,4,0.248896047,28.26086957,11.60714286,224.0,NA,NA,S,42.760306166451
2014_05_24_43.85__93.73,USA,298,Normal,179.0,RN,8.6,NA,4,12.3,NA,4,0.357837059,43.02325581,20.67039106,179.0,NA,NA,S,-2.23969383354896
2014_05_24_43.85__93.73,USA,298,Normal,224.0,RN,8.6,NA,4,11.4,NA,4,0.281851152,32.55813953,12.5,224.0,NA,NA,S,42.760306166451
2015_05_04_43.85__93.73,USA,299,Normal,179.0,RN,9.7,NA,4,13.4,NA,4,0.323128821,38.1443299,20.67039106,179.0,NA,NA,S,-2.23969383354896
2015_05_04_43.85__93.73,USA,299,Normal,224.0,RN,9.7,NA,4,13.0,NA,4,0.292823472,34.02061856,14.73214286,224.0,NA,NA,S,42.760306166451
