"N_rate","env_group","Nc","AEN_hat","AEN_lwr","AEN_upr","pct","pct_lwr","pct_upr"
123.835341365462,"Normal",-56.1646586345381,31.5351772114555,29.8264778112413,33.2438766116698,31.5351772114555,29.8264778112413,33.2438766116698
125.983935742972,"Normal",-54.0160642570281,31.28553655656,29.574946682924,32.996126430196,31.28553655656,29.574946682924,32.996126430196
128.132530120482,"Normal",-51.8674698795181,31.0392111679093,29.3266170627814,32.7518052730371,31.0392111679093,29.3266170627814,32.7518052730371
130.281124497992,"Normal",-49.718875502008,30.796271583083,29.0815977191555,32.5109454470105,30.796271583083,29.0815977191555,32.5109454470105
132.429718875502,"Normal",-47.570281124498,30.5567883396609,28.8399965954965,32.2735800838253,30.5567883396609,28.8399965954965,32.2735800838253
134.578313253012,"Normal",-45.4216867469879,30.3208319752226,28.6019206941691,32.0397432562761,30.3208319752226,28.6019206941691,32.0397432562761
136.726907630522,"Normal",-43.2730923694779,30.0884730273478,28.3674759670943,31.8094700876013,30.0884730273478,28.3674759670943,31.8094700876013
138.875502008032,"Normal",-41.1244979919679,29.8597820336162,28.1367672124586,31.5827968547737,29.8597820336162,28.1367672124586,31.5827968547737
141.024096385542,"Normal",-38.9759036144578,29.6348295316074,27.9098979766319,31.3597610865829,29.6348295316074,27.9098979766319,31.3597610865829
143.172690763052,"Normal",-36.8273092369478,29.4136860589012,27.686970460356,31.1404016574463,29.4136860589012,27.686970460356,31.1404016574463
