env_ID,reference_ID,continent,country,region,site_year_ID,EDH35_total,EDH35_label,Label_of_control_treatment,Label_of_N_addition_treatment,N_rate,region_N_label,mean_c,sd_c,n_c,mean_t,sd_t,n_t,lnRR,Effect,AEN,Nc,q05,q95,keep
2018_06_08_34.45_113.57,198,Asia,China,North China Plain,650,100.32487,PFR_H,N0,N240,240,RN,6.050588205,0.642757733,3,7.344644103,0.149411667,3,0.193815863,21.38727433,5.391899575,58.760306166451,0.09016234845,1.09034654395,True
2018_06_08_34.45_113.57,198,Asia,China,North China Plain,650,100.32487,PFR_H,N0,N360,360,,6.050588205,0.642757733,3,7.123135385,0.262501626,3,0.1631925,17.72632914,2.979297722,178.760306166451,0.09016234845,1.09034654395,True
2018_06_08_34.45_113.57,198,Asia,China,North China Plain,650,100.32487,PFR_H,N0,N120,120,,7.210574359,0.696497478,3,8.178204103,0.192624836,3,0.12592397,13.41959317,8.0635812,-61.239693833549,0.09016234845,1.09034654395,True
2018_06_08_34.45_113.57,198,Asia,China,North China Plain,650,100.32487,PFR_H,N0,N180,180,RN,7.210574359,0.696497478,3,8.918495385,0.262306154,3,0.212578644,23.68633816,9.488450144,-1.23969383354896,0.09016234845,1.09034654395,True
2018_06_08_34.45_113.57,198,Asia,China,North China Plain,650,100.32487,PFR_H,N0,N240,240,RN,7.210574359,0.696497478,3,8.720305641,0.089737269,3,0.190105678,20.93773959,6.290547008,58.760306166451,0.09016234845,1.09034654395,True
2018_06_08_34.45_113.57,198,Asia,China,North China Plain,650,100.32487,PFR_H,N0,N360,360,,7.210574359,0.696497478,3,8.458003077,0.141347337,3,0.159564493,17.29999104,3.465079772,178.760306166451,0.09016234845,1.09034654395,True
2018_06_08_34.45_113.57,198,Asia,China,North China Plain,650,100.32487,PFR_H,N0,N120,120,,6.511084103,0.367785288,3,8.335589231,0.276680412,3,0.247028236,28.02152605,15.2042094,-61.239693833549,0.09016234845,1.09034654395,True
2018_06_08_34.45_113.57,198,Asia,China,North China Plain,650,100.32487,PFR_H,N0,N180,180,RN,6.511084103,0.367785288,3,8.953470256,0.244822308,3,0.318535224,37.51120573,13.56881196,-1.23969383354896,0.09016234845,1.09034654395,True
2018_06_08_34.45_113.57,198,Asia,China,North China Plain,650,100.32487,PFR_H,N0,N240,240,RN,6.511084103,0.367785288,3,9.15166,0.317351959,3,0.340429312,40.55508814,11.00239957,58.760306166451,0.09016234845,1.09034654395,True
2018_06_08_34.45_113.57,198,Asia,China,North China Plain,650,100.32487,PFR_H,N0,N360,360,,6.511084103,0.367785288,3,8.662018974,0.665971249,3,0.285441862,33.03497293,5.974819086,178.760306166451,0.09016234845,1.09034654395,True
2019_06_08_34.45_113.57,198,Asia,China,North China Plain,651,44.70693,PFR_M,N0,N180,180,RN,7.111479487,0.328243654,3,8.743621026,0.517574651,3,0.206614101,22.95080148,9.067452994,-1.23969383354896,0.09016234845,1.09034654395,True
2019_06_08_34.45_113.57,198,Asia,China,North China Plain,651,44.70693,PFR_M,N0,N240,240,RN,7.111479487,0.328243654,3,9.530550256,0.214888918,3,0.292792148,34.01642054,10.07946154,58.760306166451,0.09016234845,1.09034654395,True
2019_06_08_34.45_113.57,198,Asia,China,North China Plain,651,44.70693,PFR_M,N0,N360,360,,7.111479487,0.328243654,3,9.035075897,0.291221132,3,0.239404017,27.04917329,5.343323361,178.760306166451,0.09016234845,1.09034654395,True
2019_06_08_34.45_113.57,198,Asia,China,North China Plain,651,44.70693,PFR_M,N0,N240,240,RN,9.297385641,0.257801766,3,10.23587026,0.696492837,3,0.096164997,10.09407005,3.910352579,58.760306166451,0.09016234845,1.09034654395,True
2019_06_08_34.45_113.57,198,Asia,China,North China Plain,651,44.70693,PFR_M,N0,N180,180,RN,8.038308205,0.182011267,3,9.169145641,0.171631135,3,0.131625474,14.06810248,6.2824302,-1.23969383354896,0.09016234845,1.09034654395,True
2019_06_08_34.45_113.57,198,Asia,China,North China Plain,651,44.70693,PFR_M,N0,N240,240,RN,8.038308205,0.182011267,3,10.05516974,0.157386923,3,0.223868265,25.0906221,8.403589729,58.760306166451,0.09016234845,1.09034654395,True
2019_06_08_34.45_113.57,198,Asia,China,North China Plain,651,44.70693,PFR_M,N0,N360,360,,8.038308205,0.182011267,3,9.781200513,0.142423015,3,0.19624359,21.68232747,4.841367522,178.760306166451,0.09016234845,1.09034654395,True
2018_06_25_39.7_117.82,199,Asia,China,North China Plain,652,80.70976,PFR_M,N0,N180,180,RN,8.97119,1.496838308,3,10.2058,0.142547781,3,0.128937854,13.7619424,6.858944444,-1.23969383354896,0.09016234845,1.09034654395,True
2018_06_25_39.7_117.82,199,Asia,China,North China Plain,652,80.70976,PFR_M,N0,N240,240,RN,8.97119,1.496838308,3,10.2058,0.783926196,3,0.128937854,13.7619424,5.144208333,58.760306166451,0.09016234845,1.09034654395,True
2018_06_25_39.7_117.82,199,Asia,China,North China Plain,652,80.70976,PFR_M,N0,N300,300,,8.97119,1.496838308,3,10.7819,0.499003838,3,0.183850471,20.18360998,6.0357,118.760306166451,0.09016234845,1.09034654395,True
2018_06_25_39.7_117.82,199,Asia,China,North China Plain,652,80.70976,PFR_M,N0,N360,360,,8.97119,1.496838308,3,12.3868,1.354290526,3,0.322613058,38.07309844,9.487805556,178.760306166451,0.09016234845,1.09034654395,True
2019_06_25_39.7_117.82,199,Asia,China,North China Plain,653,70.80037,PFR_M,N0,N180,180,RN,5.72016,1.211725424,3,11.2757,0.926647182,3,0.678653191,97.12210847,30.86411111,-1.23969383354896,0.09016234845,1.09034654395,True
2019_06_25_39.7_117.82,199,Asia,China,North China Plain,653,70.80037,PFR_M,N0,N240,240,RN,5.72016,1.211725424,3,12.3868,1.069194964,3,0.772634612,116.5463903,27.77766667,58.760306166451,0.09016234845,1.09034654395,True
2019_06_25_39.7_117.82,199,Asia,China,North China Plain,653,70.80037,PFR_M,N0,N300,300,,5.72016,1.211725424,3,11.5226,1.140555457,3,0.700313547,101.4384213,19.34146667,118.760306166451,0.09016234845,1.09034654395,True
2019_06_25_39.7_117.82,199,Asia,China,North China Plain,653,70.80037,PFR_M,N0,N360,360,,5.72016,1.211725424,3,12.0576,1.069194964,3,0.745698389,110.7913065,17.604,178.760306166451,0.09016234845,1.09034654395,True
2019_06_06_36.73_116.02,200,Asia,China,North China Plain,654,112.2701,PFR_H,N0,N180,180,RN,8.1496,0.377933486,3,10.3413,0.30103043,3,0.23817674,26.89334446,12.17611111,-1.23969383354896,0.09016234845,1.09034654395,True
2019_06_06_36.73_116.02,200,Asia,China,North China Plain,654,112.2701,PFR_H,N0,N144,144,,8.1496,0.377933486,3,9.246,0.274876463,3,0.126222179,13.45342103,7.613888889,-37.239693833549,0.09016234845,1.09034654395,True
2019_06_06_36.73_116.02,200,Asia,China,North China Plain,654,112.2701,PFR_H,N0,N144,144,,8.1496,0.377933486,3,9.6193,0.468866154,3,0.165802651,18.03401394,10.20625,-37.239693833549,0.09016234845,1.09034654395,True
2019_06_06_36.73_116.02,200,Asia,China,North China Plain,654,112.2701,PFR_H,N0,N144,144,,8.1496,0.377933486,3,10.07872,0.402182198,3,0.212457424,23.67134583,13.39666667,-37.239693833549,0.09016234845,1.09034654395,True
2019_06_06_36.73_116.02,200,Asia,China,North China Plain,654,112.2701,PFR_H,N0,N144,144,,8.1496,0.377933486,3,10.25467,0.564821768,3,0.229764365,25.8303475,14.61854167,-37.239693833549,0.09016234845,1.09034654395,True
2014_06_05_29.67_53.58,201,Asia,Iran,South Asia,655,340.55001,PFR_H,N0,N80,80,RN,3.414096667,0.153295819,3,9.049193333,0.420573522,3,0.97476268,165.0538112,70.43870833,-101.239693833549,0.09016234845,1.09034654395,True
2014_06_05_29.67_53.58,201,Asia,Iran,South Asia,655,340.55001,PFR_H,N0,N80,80,RN,3.340676667,0.096692149,3,8.957416667,0.264566078,3,0.986308486,168.1318056,70.20925,-101.239693833549,0.09016234845,1.09034654395,True
2015_06_05_29.67_53.58,201,Asia,Iran,South Asia,656,138.25517,PFR_H,N0,N80,80,RN,3.294786667,0.210288943,3,8.73715,0.56515301,3,0.975242628,165.1810537,68.02954166,-101.239693833549,0.09016234845,1.09034654395,True
2015_06_05_29.67_53.58,201,Asia,Iran,South Asia,656,138.25517,PFR_H,N0,N80,80,RN,3.515053333,0.151640666,3,9.352056667,0.416956897,3,0.978541585,166.0573192,72.96254168,-101.239693833549,0.09016234845,1.09034654395,True
2017_05_02_45.83_126.65,202,Asia,China,Northeast China,657,0,,N0,N180,180,RN,6.04,2.372909606,3,11.4,3.273576026,3,0.635209343,88.74172185,29.77777778,-1.23969383354896,0.1029016792,1.21737465,True
2017_05_02_45.83_126.65,202,Asia,China,Northeast China,657,0,,N0,N240,240,,6.04,2.372909606,3,12.13,1.697409791,3,0.697277711,100.8278146,25.375,58.760306166451,0.1029016792,1.21737465,True
2017_05_02_45.83_126.65,202,Asia,China,Northeast China,657,0,,N0,N300,300,,6.04,2.372909606,3,14.95,2.026499445,3,0.906307288,147.5165563,29.7,118.760306166451,0.1029016792,1.21737465,True
2018_05_08_45.83_126.65,202,Asia,China,Northeast China,658,15.48865,PFR_M,N0,N180,180,RN,5.23,0.08660254,3,10.37,0.155884573,3,0.684505744,98.2791587,28.55555556,-1.23969383354896,0.09016234845,1.09034654395,True
2018_05_08_45.83_126.65,202,Asia,China,Northeast China,658,15.48865,PFR_M,N0,N240,240,,5.23,0.08660254,3,12.34,0.90066642,3,0.85843474,135.9464627,29.625,58.760306166451,0.09016234845,1.09034654395,True
2018_05_08_45.83_126.65,202,Asia,China,Northeast China,658,15.48865,PFR_M,N0,N300,300,,5.23,0.08660254,3,14.29,1.489563695,3,1.005148714,173.2313576,30.2,118.760306166451,0.09016234845,1.09034654395,True
2019_06_03_34.45_113.57,203,Asia,China,North China Plain,659,59.13363,PFR_M,N0,N360,360,,7.96092,0.196899536,3,9.05506,0.196899536,3,0.128779146,13.7438889,3.039277778,178.760306166451,0.09016234845,1.09034654395,True
2019_06_03_34.45_113.57,203,Asia,China,North China Plain,659,59.13363,PFR_M,N0,N180,180,RN,9.02664,0.443023956,3,10.135,0.541439082,3,0.115814575,12.27876596,6.157555556,-1.23969383354896,0.09016234845,1.09034654395,True
2019_06_03_34.45_113.57,203,Asia,China,North China Plain,659,59.13363,PFR_M,N0,N360,360,,9.02664,0.443023956,3,10.3197,0.196934177,3,0.133874485,14.32493154,3.591833333,178.760306166451,0.09016234845,1.09034654395,True
2019_06_03_34.45_113.57,203,Asia,China,North China Plain,659,59.13363,PFR_M,N0,N180,180,RN,10.0355,0.123148812,3,11.4281,0.049190243,3,0.129946428,13.87673758,7.736666667,-1.23969383354896,0.09016234845,1.09034654395,True
2019_06_03_34.45_113.57,203,Asia,China,North China Plain,659,59.13363,PFR_M,N0,N360,360,,10.0355,0.123148812,3,12.3943,0.196934177,3,0.211107883,23.50455882,6.552222222,178.760306166451,0.09016234845,1.09034654395,True
2019_06_03_34.45_113.57,203,Asia,China,North China Plain,659,59.13363,PFR_M,N0,N180,180,RN,9.60924,0.172269773,3,10.6039,0.516843961,3,0.098496722,10.35107875,5.525888889,-1.23969383354896,0.09016234845,1.09034654395,True
2019_06_03_34.45_113.57,203,Asia,China,North China Plain,659,59.13363,PFR_M,N0,N360,360,,9.60924,0.172269773,3,12.1954,0.221529298,3,0.238333696,26.91326265,7.183777778,178.760306166451,0.09016234845,1.09034654395,True
2020_06_03_34.45_113.57,203,Asia,China,North China Plain,660,40.47641,PFR_M,N0,N180,180,RN,6.30954,0.171975325,3,8.05422,0.196535805,3,0.244133404,27.65146112,9.692666667,-1.23969383354896,0.09016234845,1.09034654395,True
2020_06_03_34.45_113.57,203,Asia,China,North China Plain,660,40.47641,PFR_M,N0,N360,360,,6.30954,0.171975325,3,9.24571,0.319372848,3,0.382096886,46.53540512,8.156027778,178.760306166451,0.09016234845,1.09034654395,True
2020_06_03_34.45_113.57,203,Asia,China,North China Plain,660,40.47641,PFR_M,N0,N180,180,RN,9.27105,0.712461779,3,11.4129,0.884385142,3,0.207847653,23.1025612,11.89916667,-1.23969383354896,0.09016234845,1.09034654395,True
2020_06_03_34.45_113.57,203,Asia,China,North China Plain,660,40.47641,PFR_M,N0,N360,360,,9.27105,0.712461779,3,11.1292,0.368407207,3,0.182675643,20.04249788,5.161527778,178.760306166451,0.09016234845,1.09034654395,True
2020_06_03_34.45_113.57,203,Asia,China,North China Plain,660,40.47641,PFR_M,N0,N180,180,RN,9.69353,0.638728376,3,12.6722,1.00736075,3,0.267951965,30.72843433,16.54816667,-1.23969383354896,0.09016234845,1.09034654395,True
2020_06_03_34.45_113.57,203,Asia,China,North China Plain,660,40.47641,PFR_M,N0,N360,360,,9.69353,0.638728376,3,12.346,0.565168179,3,0.241873471,27.36330315,7.367972222,178.760306166451,0.09016234845,1.09034654395,True
2020_06_03_34.45_113.57,203,Asia,China,North China Plain,660,40.47641,PFR_M,N0,N180,180,RN,9.43518,0.737056901,3,12.3855,1.081146114,3,0.272081177,31.26935575,16.39066667,-1.23969383354896,0.09016234845,1.09034654395,True
2020_06_03_34.45_113.57,203,Asia,China,North China Plain,660,40.47641,PFR_M,N0,N360,360,,9.43518,0.737056901,3,11.96,0.76158274,3,0.237122492,26.75963787,7.013388889,178.760306166451,0.09016234845,1.09034654395,True
2008_06_15_36.97_117.99,204,Asia,China,North China Plain,661,7.68084,PFR_L,N0,N150,150,,8.311,,3,9.825,,3,0.167350219,18.21682108,10.09333333,-31.239693833549,0.09016234845,1.09034654395,True
2008_06_15_36.97_117.99,204,Asia,China,North China Plain,661,7.68084,PFR_L,N0,N300,300,,8.311,,3,10.954,,3,0.276124748,31.80122729,8.81,118.760306166451,0.09016234845,1.09034654395,True
2008_06_15_36.97_117.99,204,Asia,China,North China Plain,661,7.68084,PFR_L,N0,N450,450,,8.311,,3,10.399,,3,0.224129709,25.12333053,4.64,268.760306166451,0.09016234845,1.09034654395,True
2008_06_15_36.97_117.99,204,Asia,China,North China Plain,661,7.68084,PFR_L,N0,N300,300,,8.311,,3,9.997,,3,0.184705109,20.28636746,5.62,118.760306166451,0.09016234845,1.09034654395,True
2008_06_15_36.97_117.99,204,Asia,China,North China Plain,661,7.68084,PFR_L,N0,N450,450,,8.311,,3,9.847,,3,0.169586902,18.4815305,3.413333333,268.760306166451,0.09016234845,1.09034654395,True
2009_06_15_36.97_117.99,204,Asia,China,North China Plain,662,110.55997,PFR_H,N0,N150,150,,6.438,,3,9.057,,3,0.341320007,40.68033551,17.46,-31.239693833549,0.09016234845,1.09034654395,True
2009_06_15_36.97_117.99,204,Asia,China,North China Plain,662,110.55997,PFR_H,N0,N300,300,,6.438,,3,9.825,,3,0.422712225,52.60950606,11.29,118.760306166451,0.09016234845,1.09034654395,True
2009_06_15_36.97_117.99,204,Asia,China,North China Plain,662,110.55997,PFR_H,N0,N450,450,,6.438,,3,8.741,,3,0.305806667,35.77197888,5.117777778,268.760306166451,0.09016234845,1.09034654395,True
2009_06_15_36.97_117.99,204,Asia,China,North China Plain,662,110.55997,PFR_H,N0,N300,300,,6.438,,3,8.507,,3,0.278671421,32.13730972,6.896666667,118.760306166451,0.09016234845,1.09034654395,True
2009_06_15_36.97_117.99,204,Asia,China,North China Plain,662,110.55997,PFR_H,N0,N450,450,,6.438,,3,7.95,,3,0.210953996,23.48555452,3.36,268.760306166451,0.09016234845,1.09034654395,True
2010_06_15_36.97_117.99,204,Asia,China,North China Plain,663,53.49155,PFR_M,N0,N150,150,,6.018,,3,8.693,,3,0.367763126,44.44998338,17.83333333,-31.239693833549,0.09016234845,1.09034654395,True
2010_06_15_36.97_117.99,204,Asia,China,North China Plain,663,53.49155,PFR_M,N0,N300,300,,6.018,,3,9.231,,3,0.427812407,53.38983051,10.71,118.760306166451,0.09016234845,1.09034654395,True
2010_06_15_36.97_117.99,204,Asia,China,North China Plain,663,53.49155,PFR_M,N0,N450,450,,6.018,,3,8.909,,3,0.392307024,48.03921569,6.424444444,268.760306166451,0.09016234845,1.09034654395,True
2010_06_15_36.97_117.99,204,Asia,China,North China Plain,663,53.49155,PFR_M,N0,N300,300,,6.018,,3,8.54,,3,0.35000603,41.9076105,8.406666667,118.760306166451,0.09016234845,1.09034654395,True
2010_06_15_36.97_117.99,204,Asia,China,North China Plain,663,53.49155,PFR_M,N0,N450,450,,6.018,,3,8.468,,3,0.341539375,40.71119973,5.444444444,268.760306166451,0.09016234845,1.09034654395,True
2011_06_15_36.97_117.99,204,Asia,China,North China Plain,664,7.78786,PFR_L,N0,N150,150,,4.999,,3,8.754,,3,0.560272846,75.115023,25.03333333,-31.239693833549,0.09016234845,1.09034654395,True
2011_06_15_36.97_117.99,204,Asia,China,North China Plain,664,7.78786,PFR_L,N0,N300,300,,4.999,,3,10.001,,3,0.693447196,100.060012,16.67333333,118.760306166451,0.09016234845,1.09034654395,True
2011_06_15_36.97_117.99,204,Asia,China,North China Plain,664,7.78786,PFR_L,N0,N450,450,,4.999,,3,9.213,,3,0.611377638,84.29685937,9.364444444,268.760306166451,0.09016234845,1.09034654395,True
2011_06_15_36.97_117.99,204,Asia,China,North China Plain,664,7.78786,PFR_L,N0,N300,300,,4.999,,3,9.468,,3,0.638679799,89.39787958,14.89666667,118.760306166451,0.09016234845,1.09034654395,True
2011_06_15_36.97_117.99,204,Asia,China,North China Plain,664,7.78786,PFR_L,N0,N450,450,,4.999,,3,8.776,,3,0.562782831,75.55511102,8.393333333,268.760306166451,0.09016234845,1.09034654395,True
2012_06_15_36.97_117.99,204,Asia,China,North China Plain,665,19.90869,PFR_M,N0,N150,150,,4.75,,3,8.256,,3,0.552795591,73.81052632,23.37333333,-31.239693833549,0.09016234845,1.09034654395,True
2012_06_15_36.97_117.99,204,Asia,China,North China Plain,665,19.90869,PFR_M,N0,N300,300,,4.75,,3,8.743,,3,0.610108762,84.06315789,13.31,118.760306166451,0.09016234845,1.09034654395,True
2012_06_15_36.97_117.99,204,Asia,China,North China Plain,665,19.90869,PFR_M,N0,N450,450,,4.75,,3,8.22,,3,0.548425591,73.05263158,7.711111111,268.760306166451,0.09016234845,1.09034654395,True
2012_06_15_36.97_117.99,204,Asia,China,North China Plain,665,19.90869,PFR_M,N0,N300,300,,4.75,,3,7.687,,3,0.481385972,61.83157895,9.79,118.760306166451,0.09016234845,1.09034654395,True
2012_06_15_36.97_117.99,204,Asia,China,North China Plain,665,19.90869,PFR_M,N0,N450,450,,4.75,,3,7.478,,3,0.453820759,57.43157895,6.062222222,268.760306166451,0.09016234845,1.09034654395,True
2013_06_15_36.97_117.99,204,Asia,China,North China Plain,666,99.98887,PFR_M,N0,N150,150,,4.432,,3,8.677,,3,0.671824897,95.78068592,28.3,-31.239693833549,0.09016234845,1.09034654395,True
2013_06_15_36.97_117.99,204,Asia,China,North China Plain,666,99.98887,PFR_M,N0,N300,300,,4.432,,3,10.067,,3,0.820411798,127.1435018,18.78333333,118.760306166451,0.09016234845,1.09034654395,True
2013_06_15_36.97_117.99,204,Asia,China,North China Plain,666,99.98887,PFR_M,N0,N450,450,,4.432,,3,9.388,,3,0.750581329,111.8231047,11.01333333,268.760306166451,0.09016234845,1.09034654395,True
2013_06_15_36.97_117.99,204,Asia,China,North China Plain,666,99.98887,PFR_M,N0,N300,300,,4.432,,3,9.539,,3,0.766537709,115.2301444,17.02333333,118.760306166451,0.09016234845,1.09034654395,True
2013_06_15_36.97_117.99,204,Asia,China,North China Plain,666,99.98887,PFR_M,N0,N450,450,,4.432,,3,9.032,,3,0.711922877,103.7906137,10.22222222,268.760306166451,0.09016234845,1.09034654395,True
2014_06_15_36.97_117.99,204,Asia,China,North China Plain,667,54.85518,PFR_M,N0,N150,150,,4.355,,3,8.677,,3,0.689351237,99.24225029,28.81333333,-31.239693833549,0.09016234845,1.09034654395,True
2014_06_15_36.97_117.99,204,Asia,China,North China Plain,667,54.85518,PFR_M,N0,N300,300,,4.355,,3,10.067,,3,0.837938137,131.1595867,19.04,118.760306166451,0.09016234845,1.09034654395,True
2014_06_15_36.97_117.99,204,Asia,China,North China Plain,667,54.85518,PFR_M,N0,N450,450,,4.355,,3,9.388,,3,0.768107668,115.5683123,11.18444444,268.760306166451,0.09016234845,1.09034654395,True
2014_06_15_36.97_117.99,204,Asia,China,North China Plain,667,54.85518,PFR_M,N0,N300,300,,4.355,,3,9.539,,3,0.784064048,119.0355913,17.28,118.760306166451,0.09016234845,1.09034654395,True
2014_06_15_36.97_117.99,204,Asia,China,North China Plain,667,54.85518,PFR_M,N0,N450,450,,4.355,,3,9.032,,3,0.729449217,107.3938002,10.39333333,268.760306166451,0.09016234845,1.09034654395,True
2015_06_15_36.97_117.99,204,Asia,China,North China Plain,668,84.27098,PFR_M,N0,N150,150,,4.559,,3,9.081,,3,0.689081017,99.18841851,30.14666667,-31.239693833549,0.09016234845,1.09034654395,True
2015_06_15_36.97_117.99,204,Asia,China,North China Plain,668,84.27098,PFR_M,N0,N300,300,,4.559,,3,9.767,,3,0.761906055,114.235578,17.36,118.760306166451,0.09016234845,1.09034654395,True
2015_06_15_36.97_117.99,204,Asia,China,North China Plain,668,84.27098,PFR_M,N0,N450,450,,4.559,,3,9.262,,3,0.708816707,103.1585874,10.45111111,268.760306166451,0.09016234845,1.09034654395,True
2015_06_15_36.97_117.99,204,Asia,China,North China Plain,668,84.27098,PFR_M,N0,N300,300,,4.559,,3,8.917,,3,0.670856266,95.59113841,14.52666667,118.760306166451,0.09016234845,1.09034654395,True
2015_06_15_36.97_117.99,204,Asia,China,North China Plain,668,84.27098,PFR_M,N0,N450,450,,4.559,,3,9.043,,3,0.684887677,98.35490239,9.964444444,268.760306166451,0.09016234845,1.09034654395,True
2017_05_11_43.34_124.06,205,Asia,China,Northeast China,669,5.30956,PFR_L,N0,N200,200,RN,9.17395,0.8286,4,11.4866,1.0652,4,0.224813193,25.20887949,11.56325,18.760306166451,0.09016234845,1.09034654395,True
2017_05_11_43.34_124.06,205,Asia,China,Northeast China,669,5.30956,PFR_L,N0,N200,200,RN,9.36144,0.47336,4,11.5556,1.3018,4,0.210571043,23.43827445,10.9708,18.760306166451,0.09016234845,1.09034654395,True
2018_05_02_43.34_124.06,205,Asia,China,Northeast China,670,21.64384,GFR_M,N0,N200,200,RN,7.41856,0.35524,4,9.37611,0.35502,4,0.234179997,26.38719644,9.78775,18.760306166451,0.08715959285,1.21120820025,True
2018_05_02_43.34_124.06,205,Asia,China,Northeast China,670,21.64384,GFR_M,N0,N200,200,RN,8.02016,0.23648,4,10.9244,0.5916,4,0.309040448,36.2117464,14.5212,18.760306166451,0.08715959285,1.21120820025,True
2019_05_09_43.34_124.06,205,Asia,China,Northeast China,671,4.88441,PFR_L,N0,N200,200,RN,9.39087,1.30206,4,12.8278,0.4734,4,0.31187675,36.5986325,17.18465,18.760306166451,0.09016234845,1.09034654395,True
2018_05_02_43.34_124.06,205,Asia,China,Northeast China,671,21.64384,GFR_M,N0,N200,200,RN,9.04583,0.5915,4,11.3583,0.2366,4,0.227644876,25.56393388,11.56235,18.760306166451,0.08715959285,1.21120820025,True
2009_06_15_39.79_116.59,206,Asia,China,North China Plain,672,156.61917,PFR_H,N0,N120,120,,7.66,,3,8.6,,3,0.11575022,12.27154047,7.833333333,-61.239693833549,0.09016234845,1.09034654395,True
2011_06_15_39.79_116.59,206,Asia,China,North China Plain,674,11.27378,PFR_M,N0,N60,60,,7.035,,3,9.585,,3,0.309301686,36.24733475,42.5,-121.239693833549,0.09016234845,1.09034654395,True
2011_06_15_39.79_116.59,206,Asia,China,North China Plain,674,11.27378,PFR_M,N0,N120,120,,7.035,,3,9.045,,3,0.251314428,28.57142857,16.75,-61.239693833549,0.09016234845,1.09034654395,True
2011_06_15_39.79_116.59,206,Asia,China,North China Plain,674,11.27378,PFR_M,N0,N180,180,RN,7.035,,3,9.54,,3,0.304595795,35.60767591,13.91666667,-1.23969383354896,0.09016234845,1.09034654395,True
2011_06_15_39.79_116.59,206,Asia,China,North China Plain,674,11.27378,PFR_M,N0,N240,240,RN,7.035,,3,9.98,,3,0.3496854,41.86211798,12.27083333,58.760306166451,0.09016234845,1.09034654395,True
2011_06_15_39.79_116.59,206,Asia,China,North China Plain,674,11.27378,PFR_M,N0,N300,300,,7.035,,3,9.765,,3,0.327906874,38.80597015,9.1,118.760306166451,0.09016234845,1.09034654395,True
2011_06_15_39.79_116.59,206,Asia,China,North China Plain,674,11.27378,PFR_M,N0,N360,360,,7.035,,3,9.695,,3,0.320712598,37.81094527,7.388888889,178.760306166451,0.09016234845,1.09034654395,True
2012_06_15_39.79_116.59,206,Asia,China,North China Plain,675,99.90681,PFR_M,N0,N60,60,,5.133,,3,8.898,,3,0.550136249,73.34891876,62.75,-121.239693833549,0.09016234845,1.09034654395,True
2012_06_15_39.79_116.59,206,Asia,China,North China Plain,675,99.90681,PFR_M,N0,N120,120,,5.133,,3,8.35,,3,0.486571255,62.67290084,26.80833333,-61.239693833549,0.09016234845,1.09034654395,True
2012_06_15_39.79_116.59,206,Asia,China,North China Plain,675,99.90681,PFR_M,N0,N180,180,RN,5.133,,3,9.225,,3,0.586226906,79.7194623,22.73333333,-1.23969383354896,0.09016234845,1.09034654395,True
2012_06_15_39.79_116.59,206,Asia,China,North China Plain,675,99.90681,PFR_M,N0,N240,240,RN,5.133,,3,8.926,,3,0.553278083,73.89440873,15.80416667,58.760306166451,0.09016234845,1.09034654395,True
2012_06_15_39.79_116.59,206,Asia,China,North China Plain,675,99.90681,PFR_M,N0,N300,300,,5.133,,3,8.741,,3,0.532334316,70.29027859,12.02666667,118.760306166451,0.09016234845,1.09034654395,True
2012_06_15_39.79_116.59,206,Asia,China,North China Plain,675,99.90681,PFR_M,N0,N360,360,,5.133,,3,8.414,,3,0.494206702,63.91973505,9.113888889,178.760306166451,0.09016234845,1.09034654395,True
2013_06_15_39.79_116.59,206,Asia,China,North China Plain,676,95.18499,PFR_M,N0,N60,60,,5.953,,3,6.56,,3,0.097095309,10.19653956,10.11666667,-121.239693833549,0.09016234845,1.09034654395,True
2013_06_15_39.79_116.59,206,Asia,China,North China Plain,676,95.18499,PFR_M,N0,N120,120,,5.953,,3,6.937,,3,0.15297411,16.52948093,8.2,-61.239693833549,0.09016234845,1.09034654395,True
2013_06_15_39.79_116.59,206,Asia,China,North China Plain,676,95.18499,PFR_M,N0,N180,180,RN,5.953,,3,7.823,,3,0.273172819,31.41273308,10.38888889,-1.23969383354896,0.09016234845,1.09034654395,True
2013_06_15_39.79_116.59,206,Asia,China,North China Plain,676,95.18499,PFR_M,N0,N240,240,RN,5.953,,3,6.589,,3,0.101506298,10.6836889,2.65,58.760306166451,0.09016234845,1.09034654395,True
2013_06_15_39.79_116.59,206,Asia,China,North China Plain,676,95.18499,PFR_M,N0,N300,300,,5.953,,3,7.356,,3,0.211621013,23.56794893,4.676666667,118.760306166451,0.09016234845,1.09034654395,True
2013_06_15_39.79_116.59,206,Asia,China,North China Plain,676,95.18499,PFR_M,N0,N360,360,,5.953,,3,7.526,,3,0.234468398,26.42365194,4.369444444,178.760306166451,0.09016234845,1.09034654395,True
2014_06_15_39.79_116.59,206,Asia,China,North China Plain,677,90.85561,PFR_M,N0,N60,60,,7.14,,3,8.78,,3,0.206763631,22.96918768,27.33333333,-121.239693833549,0.09016234845,1.09034654395,True
2014_06_15_39.79_116.59,206,Asia,China,North China Plain,677,90.85561,PFR_M,N0,N120,120,,7.14,,3,10.22,,3,0.358633808,43.1372549,25.66666667,-61.239693833549,0.09016234845,1.09034654395,True
2014_06_15_39.79_116.59,206,Asia,China,North China Plain,677,90.85561,PFR_M,N0,N180,180,RN,7.14,,3,10.625,,3,0.397496938,48.80952381,19.36111111,-1.23969383354896,0.09016234845,1.09034654395,True
