"N_rate","env_group","Nc","lnRR_hat","lnRR_lwr","lnRR_upr","pct","pct_lwr","pct_upr"
336.546184738956,"Normal",156.546184738956,0.591341324354945,0.548679230095949,0.634003418613941,80.6409772545093,73.0965300551944,88.5142507077364
338.694779116466,"Normal",158.694779116466,0.592493851812517,0.549773865203098,0.635213838421935,80.8492909613322,73.2861113361513,88.7425702442508
340.843373493976,"Normal",160.843373493976,0.593638773160184,0.550857099269187,0.636420447051181,81.0564677531989,73.4739224584689,88.9704461090589
342.991967871486,"Normal",162.991967871486,0.594775326344219,0.551928197740286,0.637622454948152,81.2623650425598,73.6598296562738,89.1977266467116
345.140562248996,"Normal",165.140562248996,0.595902749310892,0.552986448908323,0.638819049713461,81.4668396389216,73.8437026485933,89.4242551604129
347.289156626506,"Normal",167.289156626506,0.597020280006475,0.554031163880406,0.640009396132544,81.6697477593578,74.0254146696599,89.6498698974379
349.437751004016,"Normal",169.437751004016,0.598127156377239,0.555061676374488,0.64119263637999,81.8709450401514,74.2048424691807,89.874404069161
351.586345381526,"Normal",171.586345381526,0.599222616369455,0.556077342345043,0.642367890393867,82.0702865495789,74.3818662828964,90.0976859054129
353.734939759036,"Normal",173.734939759036,0.600305897929395,0.557077539443124,0.643534256415665,82.2676268018409,74.5563697739056,90.3195387427301
355.883534136546,"Normal",175.883534136546,0.601376239003329,0.558061666315858,0.644690811690801,82.4628197721473,74.7282399453626,90.539781145931
358.032128514056,"Normal",178.032128514056,0.60243287753753,0.559029141750951,0.645836613324108,82.6557189129628,74.8973670252825,90.7582270623229
360.180722891566,"Normal",180.180722891566,0.603475051478268,0.559979403672268,0.646970699284268,82.846177171419,75.0636443242856,90.9746860077448
362.329317269076,"Normal",182.329317269076,0.604501998771815,0.560911907992818,0.648092089550812,83.0340470078997,75.2269680672022,91.1889632835611
364.477911646586,"Normal",184.477911646586,0.605512957364442,0.561826127331738,0.649199787397146,83.2191804158027,75.3872371995169,91.4008602236589
366.626506024096,"Normal",186.626506024096,0.60650716520242,0.562721549601868,0.650292780802973,83.4014289424849,75.5443531696735,91.6101744704608
368.775100401606,"Normal",188.775100401606,0.607483860232021,0.563597676474487,0.651370043989556,83.5806437113952,75.6982196882757,91.8167002789451
370.923694779116,"Normal",190.923694779116,0.608442280399517,0.564454021727553,0.652430539071481,83.7566754453972,75.8487424652119,92.0202288476703
373.072289156627,"Normal",193.072289156627,0.609381663651177,0.565290109483452,0.653473217818903,83.9293744912873,75.9958289257034,92.22054867583
375.220883534137,"Normal",195.220883534137,0.610301247933274,0.56610547234185,0.654497023524699,84.0985908455107,76.1393879062194,92.417445945411
377.369477911647,"Normal",197.369477911647,0.611200271192079,0.566899649412623,0.655500892971535,84.2641741810763,76.2793293311347,92.6107049275978
379.518072289157,"Normal",199.518072289157,0.612077971373863,0.567672184253237,0.656483758494489,84.4259738756751,76.4155638709118,92.8001084126534
381.666666666667,"Normal",201.666666666667,0.612933586424898,0.568422622714162,0.657444550135634,84.5838390409998,76.5480025824824,92.9854381626086
383.815261044177,"Normal",203.815261044177,0.613766354291454,0.56915051069512,0.658382197887789,84.7376185532697,76.676556532386,93.1664753862094
385.963855421687,"Normal",205.963855421687,0.614575512919804,0.569855391814074,0.659295634025534,84.8871610849585,76.8011364030886,93.3430012356993
388.112449799197,"Normal",208.112449799197,0.615360300256218,0.570536804989957,0.660183795522479,85.0323151377248,76.9216520827675,93.5147973251434
390.261044176707,"Normal",210.261044176707,0.616119954246968,0.571194281939218,0.661045626554717,85.1729290765446,77.0380122387057,93.6816462701474
392.409638554217,"Normal",212.409638554217,0.616853712838324,0.571827344585305,0.661880081091343,85.3088511650429,77.1501238742916,93.8433322489561
