env_ID,gp_id,gp_lat,gp_lon,continent,country,site,region,sowing_date,harvest_date,R1_date,total_days,total_GDD,preR1_days,preR1_GDD,postR1_days,postR1_GDD,total_EDH30,total_EDH35,preR1_EDH30,preR1_EDH35,postR1_EDH30,postR1_EDH35
2004_04_17_41.68__93.98,ERA5_41.75_-94.00,41.75,-94,North America,USA,Iowa_Dallas,North America_Rainfed,2004/4/17,2004/9/16,2004/7/8,152,1541.84848,83,757.644335,70,784.204145,42.87632,0,10.35203,0,32.52429,0
2005_04_15_41.68__93.98,ERA5_41.75_-94.00,41.75,-94,North America,USA,Iowa_Dallas,North America_Rainfed,2005/4/15,2005/9/14,2005/7/16,152,1705.14492,93,904.10111,60,801.04381,494.64812,0.11874,158.70354,0,335.94458,0.11874
2006_04_27_41.68__93.98,ERA5_41.75_-94.00,41.75,-94,North America,USA,Iowa_Dallas,North America_Rainfed,2006/4/27,2006/9/26,2006/7/11,152,1696.040085,76,798.902785,77,897.1373,392.36492,3.47312,85.96771,0,306.39721,3.47312
2004_04_28_43.29__94.19,ERA5_43.25_-94.25,43.25,-94.25,North America,USA,Iowa_Kossuth,North America_Rainfed,2004/4/28,2004/9/27,2004/7/23,152,1433.551815,87,795.63955,66,637.912265,29.12587,0,29.01059,0,0.11528,0
2004_05_03_42.02__92.89,ERA5_42.00_-93.00,42,-93,North America,USA,Iowa_Marshall,North America_Rainfed,2004/5/3,2004/10/2,2004/7/30,152,1518.92412,89,914.63489,64,604.28923,15.47202,0,14.99906,0,0.47296,0
2005_05_02_42.02__92.89,ERA5_42.00_-93.00,42,-93,North America,USA,Iowa_Marshall,North America_Rainfed,2005/5/2,2005/10/1,2005/7/25,152,1719.42773,85,950.406095,68,769.021635,312.38177,0,243.118,0,69.26377,0
2006_04_24_42.02__92.89,ERA5_42.00_-93.00,42,-93,North America,USA,Iowa_Marshall,North America_Rainfed,2006/4/24,2006/9/23,2006/7/11,152,1625.971405,79,766.896035,74,859.07537,282.99278,0.55514,64.49044,0,218.50234,0.55514
2006_04_24_42.02__92.89,ERA5_42.00_-93.00,42,-93,North America,USA,Iowa_Marshall,North America_Rainfed,2006/4/24,2006/9/23,2006/7/17,152,1625.971405,85,857.91035,68,768.061055,282.99278,0.55514,145.90473,0,137.08805,0.55514
2004_04_27_43.12__95.67,ERA5_43.00_-95.75,43,-95.75,North America,USA,Iowa_O¡¯Brien,North America_Rainfed,2004/4/27,2004/9/26,2004/7/27,152,1457.510545,92,837.728565,61,619.78198,43.29399,0,32.68645,0,10.60754,0
2004_05_05_43.06__94.62,ERA5_43.00_-94.50,43,-94.5,North America,USA,Iowa_Palo Alto,North America_Rainfed,2004/5/5,2004/10/4,2004/7/23,152,1461.184565,80,777.961725,73,683.22284,30.19885,0,29.43996,0,0.75889,0
2004_04_22_41.52__95.45,ERA5_41.50_-95.50,41.5,-95.5,North America,USA,Iowa_Shelby,North America_Rainfed,2004/4/22,2004/9/21,2004/7/22,152,1598.817365,92,922.83992,61,675.977445,65.99315,0,48.69898,0,17.29417,0
2004_04_27_41.51__95.45,ERA5_41.50_-95.50,41.5,-95.5,North America,USA,Iowa_Shelby,North America_Rainfed,2004/4/27,2004/9/26,2004/7/22,152,1625.60049,87,904.273245,66,721.327245,65.99315,0,48.69898,0,17.29417,0
2005_04_28_41.52__95.45,ERA5_41.50_-95.50,41.5,-95.5,North America,USA,Iowa_Shelby,North America_Rainfed,2005/4/28,2005/9/27,2005/7/15,152,1822.059045,79,852.76942,74,969.289625,581.77518,3.0987,179.98811,0,401.78707,3.0987
2005_04_27_41.51__95.45,ERA5_41.50_-95.50,41.5,-95.5,North America,USA,Iowa_Shelby,North America_Rainfed,2005/4/27,2005/9/26,2005/7/16,152,1815.165155,81,870.10909,72,945.056065,581.77518,3.0987,208.65219,0,373.12299,3.0987
2006_04_24_41.52__95.45,ERA5_41.50_-95.50,41.5,-95.5,North America,USA,Iowa_Shelby,North America_Rainfed,2006/4/24,2006/9/23,2006/7/9,152,1714.16767,77,794.64634,76,919.52133,525.72688,11.80424,102.94372,0,422.78316,11.80424
2006_04_27_41.51__95.45,ERA5_41.50_-95.50,41.5,-95.5,North America,USA,Iowa_Shelby,North America_Rainfed,2006/4/27,2006/9/26,2006/7/9,152,1720.5763,74,781.78423,79,938.79207,525.72688,11.80424,102.94372,0,422.78316,11.80424
2004_04_28_40.98__92.39,ERA5_41.00_-92.50,41,-92.5,North America,USA,Iowa_Wapello,North America_Rainfed,2004/4/28,2004/9/27,2004/7/5,152,1675.513175,69,723.61049,84,951.902685,92.27117,0,12.50553,0,79.76564,0
2005_04_28_40.67__91.52,ERA5_40.75_-91.50,40.75,-91.5,North America,USA,Iowa_Franklin,North America_Rainfed,2005/4/28,2005/9/27,2005/7/19,152,1865.864455,83,933.960505,70,931.90395,1017.9114,32.72306,473.1763,3.33354,544.7351,29.38952
2005_04_18_42.89__92.8,ERA5_43.00_-92.75,43,-92.75,North America,USA,Iowa_Greene,North America_Rainfed,2005/4/18,2005/9/17,2005/7/15,152,1536.845665,89,788.182705,64,748.66296,130.92401,0,51.97533,0,78.94868,0
2005_04_18_42.37__92.78,ERA5_42.25_-92.75,42.25,-92.75,North America,USA,Iowa_Grundy,North America_Rainfed,2005/4/18,2005/9/17,2005/7/15,152,1612.03,89,825.80362,64,786.22638,274.39892,0,89.10949,0,185.28943,0
2005_04_15_41.68__94.51,ERA5_41.75_-94.50,41.75,-94.5,North America,USA,Iowa_Guthrie,North America_Rainfed,2005/4/15,2005/9/14,2005/7/14,152,1698.2398,91,865.907495,62,832.332305,431.21042,0,100.85131,0,330.35911,0
2005_04_30_42.02__96.03,ERA5_42.00_-96.00,42,-96,North America,USA,Iowa_Monona,North America_Rainfed,2005/4/30,2005/9/29,2005/7/18,152,1834.77723,80,900.07721,73,934.70002,650.47681,5.23385,268.93327,0.07943,381.54354,5.15442
2006_04_21_42.02__96.03,ERA5_42.00_-96.00,42,-96,North America,USA,Iowa_Monona,North America_Rainfed,2006/4/21,2006/9/20,2006/7/18,152,1737.372915,89,956.407235,64,780.96568,806.09108,49.71178,358.28908,4.82911,447.802,44.88267
2006_04_22_42.02__96.03,ERA5_42.00_-96.00,42,-96,North America,USA,Iowa_Monona,North America_Rainfed,2006/4/22,2006/9/21,2006/7/18,152,1736.290445,88,951.485165,65,784.80528,806.09108,49.71178,358.28908,4.82911,447.802,44.88267
2005_05_03_40.71__95.17,ERA5_40.75_-95.25,40.75,-95.25,North America,USA,Iowa_Page,North America_Rainfed,2005/5/3,2005/10/2,2005/7/20,152,1929.366995,79,967.681225,74,961.68577,830.96767,12.43848,440.52041,0.49028,390.44726,11.9482
2005_04_18_41.44__92.17,ERA5_41.50_-92.25,41.5,-92.25,North America,USA,Iowa_Webster,North America_Rainfed,2005/4/18,2005/9/17,2005/7/11,152,1693.00623,85,798.60601,68,894.40022,569.04725,2.46612,140.0049,0,429.04235,2.46612
2006_04_24_41.68__93.09,ERA5_41.75_-93.00,41.75,-93,North America,USA,Iowa_Jasper,North America_Rainfed,2006/4/24,2006/9/23,2006/7/11,152,1658.890295,79,781.93004,74,876.960255,360.68203,2.8255,77.97673,0,282.7053,2.8255
2006_04_21_41.29__91.71,ERA5_41.25_-91.75,41.25,-91.75,North America,USA,Iowa_Washington,North America_Rainfed,2006/4/21,2006/9/20,2006/7/14,152,1720.318895,85,857.54683,68,862.772065,649.41754,38.63917,135.99612,0,513.42142,38.63917
2015_06_11_34.43_113.57,ERA5_34.50_113.50,34.5,113.5,Asia,China,Henan_Yuzhou city,North China Plain,2015/6/11,2015/9/20,2015/8/3,101,1491.710715,54,822.673985,48,669.03673,553.88262,11.36255,469.06341,11.36255,84.81921,0
2016_06_11_34.43_113.57,ERA5_34.50_113.50,34.5,113.5,Asia,China,Henan_Yuzhou city,North China Plain,2016/6/11,2016/9/20,2016/8/3,101,1653.26288,54,894.978095,48,758.284785,1177.35428,23.50972,753.68715,20.10932,423.66713,3.4004
2018_06_08_34.45_113.57,ERA5_34.50_113.50,34.5,113.5,Asia,China,"Henan_Yuzhou City, Henan Province",North China Plain,2018/6/8,2018/9/23,2018/8/9,107,1715.719865,63,1070.13476,45,645.585105,1589.83916,100.32487,1359.52585,100.32487,230.31331,0
2019_06_08_34.45_113.57,ERA5_34.50_113.50,34.5,113.5,Asia,China,"Henan_Yuzhou City, Henan Province",North China Plain,2019/6/8,2019/9/23,2019/8/9,107,1673.14339,63,1048.55157,45,624.59182,1163.56716,44.70693,1034.04551,44.70693,129.52165,0
2019_06_03_34.45_113.57,ERA5_34.50_113.50,34.5,113.5,Asia,China,"Henan_Yuzhou County, Henan Province",North China Plain,2019/6/3,2019/10/2,2019/8/17,121,1878.481805,76,1255.894525,46,622.58728,1288.33604,59.13363,1189.55748,59.13363,98.77856,0
2020_06_03_34.45_113.57,ERA5_34.50_113.50,34.5,113.5,Asia,China,"Henan_Yuzhou County, Henan Province",North China Plain,2020/6/3,2020/10/2,2020/8/17,121,1810.33294,76,1187.50854,46,622.8244,809.20057,40.47641,626.84292,40.47641,182.35765,0
2018_05_05_44.66_123.59,ERA5_44.75_123.50,44.75,123.5,Asia,China,"Jilin_Experimental station of Jilin Academy of Agricultural Sciences, Qian¡¯an County, Jilin Province",Northeast China,2018/5/5,2018/9/30,,148,1672.561155,,,,,340.7274,9.59513,,,,
2019_05_08_44.66_123.59,ERA5_44.75_123.50,44.75,123.5,Asia,China,"Jilin_Experimental station of Jilin Academy of Agricultural Sciences, Qian¡¯an County, Jilin Province",Northeast China,2019/5/8,2019/10/2,,147,1649.94857,,,,,195.5099,5.62271,,,,
2020_05_06_44.66_123.59,ERA5_44.75_123.50,44.75,123.5,Asia,China,"Jilin_Experimental station of Jilin Academy of Agricultural Sciences, Qian¡¯an County, Jilin Province",Northeast China,2020/5/6,2020/10/5,,152,1601.938735,,,,,284.46832,1.22471,,,,
2016_04_13_40.02__92.19,ERA5_40.00_-92.25,40,-92.25,North America,USA,"Missouri_University of Missouri Greenley Memorial Research Center  near Novelty, MO",North America_Rainfed,2016/4/13,2016/9/22,2016/7/10,162,2018.15952,89,957.771795,74,1060.387725,651.11524,7.00856,380.39278,7.00856,270.72246,0
2017_04_21_40.02__92.19,ERA5_40.00_-92.25,40,-92.25,North America,USA,"Missouri_University of Missouri Greenley Memorial Research Center  near Novelty, MO",North America_Rainfed,2017/4/21,2017/9/22,2017/7/15,154,1821.15416,86,957.85759,69,863.29657,524.11582,9.9826,242.92948,0,281.18634,9.9826
2011_05_03_40.02__92.18,ERA5_40.00_-92.25,40,-92.25,North America,USA,"Missouri_University of Missouri Greenley Research Center near Novelty, Missouri",North America_Rainfed,2011/5/3,2011/9/14,2011/7/24,134,1763.538475,83,1055.027925,52,708.51055,957.74356,32.36876,563.23857,9.62376,394.50499,22.745
2012_03_19_40.02__92.18,ERA5_40.00_-92.25,40,-92.25,North America,USA,"Missouri_University of Missouri Greenley Research Center near Novelty, Missouri",North America_Rainfed,2012/3/19,2012/8/20,2012/6/26,154,1794.116245,100,959.05708,55,835.059165,1552.79393,207.04266,100.23872,0,1452.55521,207.04266
2013_04_26_40.02__92.18,ERA5_40.00_-92.25,40,-92.25,North America,USA,"Missouri_University of Missouri Greenley Research Center near Novelty, Missouri",North America_Rainfed,2013/4/26,2013/9/19,2013/8/1,146,1784.611285,98,1136.23443,49,648.376855,795.30516,25.50733,329.6189,1.74111,465.68626,23.76622
2015_04_18_40.02__92.18,ERA5_40.00_-92.25,40,-92.25,North America,USA,"Missouri_University of Missouri Greenley Research Center near Novelty, Missouri",North America_Rainfed,2015/4/18,2015/9/15,2015/7/20,150,1814.567895,94,1046.713915,57,767.85398,293.56504,0,164.20361,0,129.36143,0
2005_04_27_40.02__92.19,ERA5_40.00_-92.25,40,-92.25,North America,USA,"Missouri_Summit, Northeast Missouri at the Greenley Memorial Research Center",North America_Rainfed,2005/4/27,2005/9/13,,139,1754.441085,,,,,899.25353,31.8475,,,,
2006_04_13_40.02__92.19,ERA5_40.00_-92.25,40,-92.25,North America,USA,"Missouri_Summit, Northeast Missouri at the Greenley Memorial Research Center",North America_Rainfed,2006/4/13,2006/9/12,,152,1878.240265,,,,,1108.64627,60.93062,,,,
2014_06_15_36.17_117.07,ERA5_36.25_117.00,36.25,117,Asia,China,Shandong_State Key Laboratory of Crop Biology and the experimental farm of Shandong Agricultural University,North China Plain,2014/6/15,2014/10/1,2014/8/4,108,1480.16404,51,776.93554,58,703.2285,257.4841,0,256.35814,0,1.12596,0
2015_06_15_36.17_117.07,ERA5_36.25_117.00,36.25,117,Asia,China,Shandong_State Key Laboratory of Crop Biology and the experimental farm of Shandong Agricultural University,North China Plain,2015/6/15,2015/10/1,2015/8/4,108,1493.9374,51,764.29582,58,729.64158,238.54255,3.70445,202.51189,3.70445,36.03066,0
2009_06_15_36.18_117.1,ERA5_36.25_117.00,36.25,117,Asia,China,"Shandong_Wenkou research field, Shandong Province",North China Plain,2009/6/15,2009/10/4,2009/8/10,111,1516.234595,57,878.18533,55,638.049265,339.27511,6.98655,293.87881,6.98655,45.3963,0
2010_06_15_36.18_117.1,ERA5_36.25_117.00,36.25,117,Asia,China,"Shandong_Wenkou research field, Shandong Province",North China Plain,2010/6/15,2010/10/4,2010/8/10,111,1588.396645,57,917.51499,55,670.881655,357.12902,2.85683,349.36756,2.85683,7.76146,0
2011_06_15_36.18_117.1,ERA5_36.25_117.00,36.25,117,Asia,China,"Shandong_Wenkou research field, Shandong Province",North China Plain,2011/6/15,2011/10/4,2011/8/10,111,1454.77091,57,868.58472,55,586.18619,183.77542,0,162.49021,0,21.28521,0
2009_06_15_36.18_117.1,ERA5_36.25_117.00,36.25,117,Asia,China,"Shandong_Wenkou research field, Shandong Province",North China Plain,2009/6/15,2009/10/1,2009/8/7,108,1488.17764,54,829.423625,55,658.754015,339.27511,6.98655,292.2931,6.98655,46.98201,0
2010_06_15_36.18_117.1,ERA5_36.25_117.00,36.25,117,Asia,China,"Shandong_Wenkou research field, Shandong Province",North China Plain,2010/6/15,2010/10/1,2010/8/7,108,1570.043105,54,865.497625,55,704.54548,357.12902,2.85683,349.16061,2.85683,7.96841,0
2011_06_15_36.18_117.1,ERA5_36.25_117.00,36.25,117,Asia,China,"Shandong_Wenkou research field, Shandong Province",North China Plain,2011/6/15,2011/10/1,2011/8/7,108,1442.95139,54,818.745265,55,624.206125,183.77542,0,154.81939,0,28.95603,0
2012_06_15_36.18_117.1,ERA5_36.25_117.00,36.25,117,Asia,China,"Shandong_Dawenkou research field, Shandong Province",North China Plain,2012/6/15,2012/10/1,2012/8/7,108,1502.73184,54,856.08853,55,646.64331,259.87296,0,234.72308,0,25.14988,0
2013_06_15_36.18_117.1,ERA5_36.25_117.00,36.25,117,Asia,China,"Shandong_Dawenkou research field, Shandong Province",North China Plain,2013/6/15,2013/10/1,2013/8/7,108,1614.403395,54,866.241965,55,748.16143,520.22144,0,267.31828,0,252.90316,0
2015_06_14_36.18_117.1,ERA5_36.25_117.00,36.25,117,Asia,China,"Shandong_Dawenkou research field, Shandong Province",North China Plain,2015/6/14,2015/10/1,2015/8/13,109,1507.96342,61,920.652225,49,587.311195,238.54255,3.70445,228.87723,3.70445,9.66532,0
2016_06_13_36.18_117.1,ERA5_36.25_117.00,36.25,117,Asia,China,"Shandong_Dawenkou research field, Shandong Province",North China Plain,2016/6/13,2016/10/1,2016/8/10,110,1626.06381,59,934.55082,52,691.51299,332.27076,0,250.27387,0,81.99689,0
2021_06_15_36.18_117.1,ERA5_36.25_117.00,36.25,117,Asia,China,Shandong_Shandong Agricultural University Experimental Farm,North China Plain,2021/6/15,2021/10/5,,112,1601.545305,,,,,314.44869,0,,,,
2022_06_15_36.18_117.1,ERA5_36.25_117.00,36.25,117,Asia,China,Shandong_Shandong Agricultural University Experimental Farm,North China Plain,2022/6/15,2022/10/5,,112,1611.50108,,,,,716.07144,5.15111,,,,
2019_06_14_36.2_116.9,ERA5_36.25_117.00,36.25,117,Asia,China,"Shandong_Xuanzhuang village, Tai¡¯an city, Shandong province",North China Plain,2019/6/14,2019/9/25,,103,1525.98789,,,,,639.34993,2.65826,,,,
2018_04_25_48.4_11.7,ERA5_48.50_11.75,48.5,11.75,Europe,Germany,D¨¹rnast research station of the Technical University of Munich,Europe,2018/4/25,2018/10/13,,171,1438.733335,,,,,118.77615,0,,,,
2019_04_17_48.4_11.7,ERA5_48.50_11.75,48.5,11.75,Europe,Germany,D¨¹rnast research station of the Technical University of Munich,Europe,2019/4/17,2019/10/5,,171,1231.752585,,,,,170.63406,0,,,,
2020_05_15_31_29.78,ERA5_31.00_29.75,31,29.75,Africa,Egypt,"Mariout Research Station of the Desert Research Center, West Delta",East Africa,2020/5/15,2020/9/12,,120,1936.159615,,,,,326.88665,20.99517,,,,
2021_05_15_31_29.78,ERA5_31.00_29.75,31,29.75,Africa,Egypt,"Mariout Research Station of the Desert Research Center, West Delta",East Africa,2021/5/15,2021/9/12,,120,1984.419685,,,,,593.64205,7.22406,,,,
2015_05_25_31_29.78,ERA5_31.00_29.75,31,29.75,Africa,Egypt,"Mariout Research Station, Desert Research Center, West of Nile Delta",East Africa,2015/5/25,2015/10/2,,130,2128.731735,,,,,911.27625,43.20433,,,,
2016_05_25_31_29.78,ERA5_31.00_29.75,31,29.75,Africa,Egypt,"Mariout Research Station, Desert Research Center, West of Nile Delta",East Africa,2016/5/25,2016/10/2,,130,2188.907235,,,,,614.50583,29.47631,,,,
2009_05_05_43.34_124.01,ERA5_43.25_124.00,43.25,124,Asia,China,"Jilin_San-Ke-Shu village, Lishu, Siping, Jilin Province",Northeast China,2009/5/5,2009/10/5,2009/7/30,153,1632.775985,87,952.361275,67,680.41471,142.08029,0,12.64731,0,129.43298,0
2010_05_08_43.34_124.01,ERA5_43.25_124.00,43.25,124,Asia,China,"Jilin_San-Ke-Shu village, Lishu, Siping, Jilin Province",Northeast China,2010/5/8,2010/10/5,2010/7/31,150,1684.96047,85,1032.85409,66,652.10638,182.88242,4.41367,182.82332,4.41367,0.0591,0
2010_05_08_43.36_124.08,ERA5_43.25_124.00,43.25,124,Asia,China,"Jilin_Fu-Jia-Jie village, Lishu, Siping, Jilin Province",Northeast China,2010/5/8,2010/10/5,2010/7/31,150,1684.96047,85,1032.85409,66,652.10638,182.88242,4.41367,182.82332,4.41367,0.0591,0
2011_05_05_43.34_124.01,ERA5_43.25_124.00,43.25,124,Asia,China,"Jilin_San-Ke-Shu village, Lishu, Siping, Jilin Province",Northeast China,2011/5/5,2011/10/5,2011/8/3,153,1680.2968,91,1064.14473,63,616.15207,67.9022,0,61.53135,0,6.37085,0
2011_05_05_43.36_124.08,ERA5_43.25_124.00,43.25,124,Asia,China,"Jilin_Fu-Jia-Jie village, Lishu, Siping, Jilin Province",Northeast China,2011/5/5,2011/10/5,2011/8/3,153,1680.2968,91,1064.14473,63,616.15207,67.9022,0,61.53135,0,6.37085,0
2017_05_11_43.34_124.06,ERA5_43.25_124.00,43.25,124,Asia,China,"Jilin_Experiment station of Jilin Agricultural University, located at Lishu County, Jilin Province",Northeast China,2017/5/11,2017/10/7,,149,1686.695385,,,,,331.68444,5.30956,,,,
2018_05_02_43.34_124.06,ERA5_43.25_124.00,43.25,124,Asia,China,"Jilin_Experiment station of Jilin Agricultural University, located at Lishu County, Jilin Province",Northeast China,2018/5/2,2018/10/9,,160,1801.581315,,,,,464.28692,21.64384,,,,
2019_05_09_43.34_124.06,ERA5_43.25_124.00,43.25,124,Asia,China,"Jilin_Experiment station of Jilin Agricultural University, located at Lishu County, Jilin Province",Northeast China,2019/5/9,2019/10/5,,149,1748.70788,,,,,298.31092,4.88441,,,,
2014_05_01_43.34_124.06,ERA5_43.25_124.00,43.25,124,Asia,China,"Jilin_Lishu county, Jilin Province",Northeast China,2014/5/1,2014/10/5,,157,1715.84971,,,,,140.58477,0.11724,,,,
2015_05_05_43.34_124.06,ERA5_43.25_124.00,43.25,124,Asia,China,"Jilin_Lishu county, Jilin Province",Northeast China,2015/5/5,2015/10/9,,157,1747.25396,,,,,191.51282,0,,,,
2007_04_15_38.62_102.67,ERA5_38.50_102.75,38.5,102.75,Asia,China,"Gansu_Baiyun Agricultural Experimental Station of the Institute of Soils, Fertilizers and Water-Saving Agriculture, Gansu Academy of Agricultural Sciences, Gansu province",Northwest China,2007/4/15,2007/10/1,,169,1730.531985,,,,,886.87212,23.47024,,,,
2006_04_19_38.62_102.67,ERA5_38.50_102.75,38.5,102.75,Asia,China,"Gansu_Aridisol soil at Baiyun Experimental Station of the Institute of Soils and Fertilizers, Gansu Academy of Agricultural sciences,Gansu",Northwest China,2006/4/19,2006/10/4,,168,1786.891635,,,,,1087.01377,36.88119,,,,
2009_09_09_1.5_31.48,ERA5_1.50_31.50,1.5,31.5,Africa,Uganda,Bulindi,East Africa,2009/9/9,2010/2/9,,153,1950.61616,,,,,105.02149,0,,,,
2010_03_18_1.5_31.48,ERA5_1.50_31.50,1.5,31.5,Africa,Uganda,Bulindi,East Africa,2010/3/18,2010/8/21,,156,2017.886665,,,,,4.315,0,,,,
2010_08_27_1.5_31.48,ERA5_1.50_31.50,1.5,31.5,Africa,Uganda,Bulindi,East Africa,2010/8/27,2011/1/29,,155,1946.086035,,,,,52.80088,0,,,,
2009_09_15_1.4_34.62,ERA5_1.50_34.50,1.5,34.5,Africa,Uganda,Kapchorwa,East Africa,2009/9/15,2010/2/20,,158,2217.29272,,,,,702.58371,1.1784,,,,
2010_04_15_1.4_34.62,ERA5_1.50_34.50,1.5,34.5,Africa,Uganda,Kapchorwa,East Africa,2010/4/15,2010/9/9,,147,1787.517175,,,,,4.28201,0,,,,
2010_09_20_1.4_34.62,ERA5_1.50_34.50,1.5,34.5,Africa,Uganda,Kapchorwa,East Africa,2010/9/20,2011/2/25,,158,2115.284255,,,,,591.82779,0,,,,
2009_09_20_0.75_32.53,ERA5_0.75_32.50,0.75,32.5,Africa,Uganda,Kawanda,East Africa,2009/9/20,2010/1/30,,132,1608.75893,,,,,6.51656,0,,,,
2010_03_05_0.75_32.53,ERA5_0.75_32.50,0.75,32.5,Africa,Uganda,Kawanda,East Africa,2010/3/5,2010/8/7,,155,1886.70699,,,,,2.51909,0,,,,
2010_09_17_0.75_32.53,ERA5_0.75_32.50,0.75,32.5,Africa,Uganda,Kawanda,East Africa,2010/9/17,2011/2/13,,149,1795.117385,,,,,49.72587,0,,,,
2009_09_13_2.28_32.93,ERA5_2.25_33.00,2.25,33,Africa,Uganda,Ngetta,East Africa,2009/9/13,2010/2/5,,145,2101.32006,,,,,709.26831,27.83136,,,,
2010_03_31_2.28_32.93,ERA5_2.25_33.00,2.25,33,Africa,Uganda,Ngetta,East Africa,2010/3/31,2010/8/29,,151,2096.5272,,,,,83.17497,0,,,,
2010_09_10_2.28_32.93,ERA5_2.25_33.00,2.25,33,Africa,Uganda,Ngetta,East Africa,2010/9/10,2011/2/13,,156,2220.92471,,,,,795.68144,7.28003,,,,
